"","x","y","rowSums(pls.transp[3:31], na.rm = TRUE)"
"910",101000,1246000,305361477.032955
"911",109000,1246000,229946749.244611
"912",117000,1246000,280335780.425817
"913",125000,1246000,224903745.463887
"914",133000,1246000,217109076.736666
"915",141000,1246000,119093835.831643
"916",149000,1246000,99021343.5307332
"917",157000,1246000,154271947.874288
"918",165000,1246000,171293161.387211
"919",181000,1246000,182989342.862023
"920",189000,1246000,125660052.277807
"921",197000,1246000,204591981.731121
"922",205000,1246000,237512363.966871
"923",213000,1246000,174235201.264277
"924",221000,1246000,278669249.18465
"925",229000,1246000,253434508.569938
"926",237000,1246000,289803311.505877
"927",245000,1246000,502890297.338062
"928",253000,1246000,460836804.153266
"929",261000,1246000,329255142.796331
"930",269000,1246000,355307211.922834
"931",277000,1246000,206770986.900659
"932",285000,1246000,155366331.254602
"933",293000,1246000,149147545.508159
"934",309000,1246000,151658947.760074
"935",317000,1246000,308936213.590139
"936",325000,1246000,317326485.118126
"937",333000,1246000,199687688.898973
"938",341000,1246000,282373372.761278
"939",349000,1246000,201094114.931376
"940",357000,1246000,177963597.781545
"941",365000,1246000,186903598.627203
"942",373000,1246000,172803358.15263
"943",381000,1246000,238772647.896844
"944",389000,1246000,217715310.385304
"945",397000,1246000,162410077.26705
"946",405000,1246000,172411583.26962
"947",413000,1246000,270190478.11956
"948",421000,1246000,161519187.732926
"965",-11000,1238000,13271613.5072595
"966",45000,1238000,25584308.7102913
"967",53000,1238000,181855785.016374
"968",61000,1238000,189635258.248569
"969",69000,1238000,62150321.4334313
"970",77000,1238000,41528722.7906505
"971",85000,1238000,67400000.1536861
"972",93000,1238000,121978698.013959
"973",101000,1238000,357264633.483176
"974",109000,1238000,370957118.869319
"975",117000,1238000,229119405.5613
"976",125000,1238000,227709947.398532
"977",133000,1238000,155079805.004457
"978",141000,1238000,298826232.261393
"979",165000,1238000,174538493.009676
"980",173000,1238000,247216697.755398
"981",181000,1238000,463974067.487494
"982",189000,1238000,211620752.014684
"983",197000,1238000,226925275.331606
"984",213000,1238000,133185242.46549
"985",221000,1238000,301342308.424632
"986",229000,1238000,298201770.36727
"987",237000,1238000,262258647.14324
"988",245000,1238000,361555091.394999
"989",253000,1238000,415289752.852866
"990",261000,1238000,331253973.214994
"991",269000,1238000,215956298.81877
"992",285000,1238000,179171566.498297
"993",293000,1238000,175903183.841132
"994",301000,1238000,90584995.7945054
"995",309000,1238000,127356871.965256
"996",317000,1238000,152160627.52017
"997",325000,1238000,171233800.438055
"998",333000,1238000,254439488.129032
"999",341000,1238000,235601945.081345
"1000",349000,1238000,140211465.668891
"1001",357000,1238000,86825265.6195544
"1002",365000,1238000,143048714.782299
"1003",373000,1238000,176613803.958753
"1004",381000,1238000,115064732.250427
"1005",389000,1238000,146693209.864885
"1006",397000,1238000,241038104.797765
"1007",405000,1238000,201804390.375972
"1008",413000,1238000,154542178.062326
"1026",-3000,1230000,14021810.7179479
"1027",13000,1230000,0
"1028",53000,1230000,193772827.410641
"1029",61000,1230000,162867172.483173
"1030",69000,1230000,50493588.2339463
"1031",77000,1230000,58178089.5003314
"1032",93000,1230000,99476070.5104554
"1033",101000,1230000,99142747.1342032
"1034",109000,1230000,185502541.591672
"1035",117000,1230000,165259298.787177
"1036",125000,1230000,224373090.388269
"1037",133000,1230000,296768507.010542
"1038",141000,1230000,389805637.705977
"1039",149000,1230000,172845223.445085
"1040",157000,1230000,48985439.9760045
"1041",165000,1230000,197308538.979613
"1042",173000,1230000,362579450.662802
"1043",181000,1230000,391288004.267126
"1044",189000,1230000,371937533.819654
"1045",197000,1230000,327093813.844932
"1046",205000,1230000,404110232.061395
"1047",229000,1230000,177609418.211339
"1048",237000,1230000,149877435.866141
"1049",245000,1230000,282351449.280705
"1050",253000,1230000,489051739.772066
"1051",261000,1230000,270123366.113806
"1052",269000,1230000,113327962.946245
"1053",277000,1230000,156523896.341226
"1054",285000,1230000,203252687.922295
"1055",293000,1230000,95909906.2132691
"1056",301000,1230000,193332163.162616
"1057",309000,1230000,235458685.088547
"1058",317000,1230000,190089405.214094
"1059",325000,1230000,303107000.736746
"1060",333000,1230000,314627368.104712
"1061",341000,1230000,250604865.879526
"1062",349000,1230000,242647310.52272
"1063",357000,1230000,240952610.95575
"1064",365000,1230000,205960608.38329
"1065",373000,1230000,242524647.01677
"1066",381000,1230000,111961654.714623
"1067",389000,1230000,211074945.847959
"1068",397000,1230000,294489570.616176
"1069",405000,1230000,440294962.474212
"1090",-19000,1222000,0
"1091",5000,1222000,15818.2170797314
"1092",21000,1222000,58721316.0968182
"1093",61000,1222000,152123130.941201
"1094",69000,1222000,121376853.308477
"1095",85000,1222000,119307116.496428
"1096",93000,1222000,118086429.139921
"1097",101000,1222000,140425569.320827
"1098",109000,1222000,64448908.1042811
"1099",117000,1222000,195257494.643278
"1100",125000,1222000,112377346.480077
"1101",133000,1222000,198445269.540011
"1102",141000,1222000,346767505.207194
"1103",149000,1222000,216180336.495481
"1104",157000,1222000,199169507.95265
"1105",165000,1222000,265452961.403636
"1106",173000,1222000,191834236.149138
"1107",181000,1222000,332772419.348974
"1108",189000,1222000,361455371.794005
"1109",197000,1222000,399816942.518736
"1110",205000,1222000,194820854.362609
"1111",213000,1222000,187011440.817962
"1112",221000,1222000,306905657.789756
"1113",229000,1222000,104236996.676631
"1114",237000,1222000,85112030.3736632
"1115",245000,1222000,419044281.074848
"1116",253000,1222000,373766272.394004
"1117",269000,1222000,145403269.598772
"1118",301000,1222000,452479672.622129
"1119",309000,1222000,229245467.990558
"1120",317000,1222000,207078881.176322
"1121",325000,1222000,288937666.850828
"1122",333000,1222000,248875234.5286
"1123",341000,1222000,123261893.851764
"1124",349000,1222000,743455646.069649
"1125",357000,1222000,480453903.300592
"1126",365000,1222000,280529830.519389
"1127",373000,1222000,387465126.377278
"1128",381000,1222000,405794429.33862
"1129",389000,1222000,397329031.579913
"1130",397000,1222000,224453369.408174
"1131",637000,1222000,455131562.750188
"1132",653000,1222000,226692626.836861
"1151",21000,1214000,44441442.1585925
"1152",29000,1214000,72046604.7924634
"1153",45000,1214000,86077323.2827159
"1154",53000,1214000,132285184.427865
"1155",61000,1214000,128280862.149029
"1156",69000,1214000,152829148.604043
"1157",77000,1214000,308108186.761227
"1158",85000,1214000,263431451.848279
"1159",93000,1214000,111099230.550678
"1160",109000,1214000,108502014.428105
"1161",117000,1214000,104147933.335995
"1162",125000,1214000,174678445.137866
"1163",133000,1214000,220673692.146553
"1164",141000,1214000,228652743.450496
"1165",149000,1214000,207035838.131212
"1166",157000,1214000,273491386.15725
"1167",165000,1214000,147658797.602835
"1168",173000,1214000,203339474.983175
"1169",181000,1214000,145393075.794241
"1170",189000,1214000,235919132.431515
"1171",197000,1214000,245874813.403512
"1172",205000,1214000,209636679.122699
"1173",213000,1214000,320324757.000411
"1174",221000,1214000,331420654.732627
"1175",237000,1214000,134747830.783647
"1176",245000,1214000,207305676.634846
"1177",253000,1214000,173352900.20536
"1178",261000,1214000,156411511.06735
"1179",269000,1214000,131009789.742351
"1180",277000,1214000,52973191.502003
"1181",285000,1214000,67683739.4440382
"1182",293000,1214000,105091213.137009
"1183",301000,1214000,170527564.449432
"1184",325000,1214000,268077361.97962
"1185",333000,1214000,206974466.871287
"1186",341000,1214000,222477968.082165
"1187",349000,1214000,1005315581.29574
"1188",357000,1214000,462668001.045151
"1189",365000,1214000,315740716.443477
"1190",373000,1214000,404956650.370118
"1191",381000,1214000,381946223.28888
"1192",389000,1214000,305344740.473253
"1193",621000,1214000,458730897.105518
"1194",629000,1214000,275306767.554549
"1195",637000,1214000,310659146.383319
"1196",645000,1214000,247081435.121593
"1197",653000,1214000,339608807.392745
"1198",661000,1214000,393515928.88053
"1217",13000,1206000,1220146.5170434
"1218",37000,1206000,65445099.8226075
"1219",45000,1206000,154831960.107125
"1220",53000,1206000,55020356.8965374
"1221",69000,1206000,161568638.154223
"1222",77000,1206000,180216154.650237
"1223",85000,1206000,274506281.904794
"1224",93000,1206000,96007744.6062316
"1225",101000,1206000,122341395.984767
"1226",109000,1206000,63433549.9996201
"1227",117000,1206000,99062138.9028415
"1228",125000,1206000,47453993.6494255
"1229",133000,1206000,133387353.473092
"1230",141000,1206000,270591438.071912
"1231",149000,1206000,263606461.048699
"1232",157000,1206000,98071626.0602277
"1233",165000,1206000,258593802.684091
"1234",173000,1206000,237991421.150742
"1235",181000,1206000,171494432.126884
"1236",189000,1206000,262019836.559097
"1237",197000,1206000,347650134.556238
"1238",205000,1206000,376469933.461105
"1239",213000,1206000,503253833.335705
"1240",221000,1206000,164147239.836404
"1241",229000,1206000,223315793.930506
"1242",237000,1206000,238433581.275255
"1243",245000,1206000,158411051.227191
"1244",261000,1206000,77102976.470633
"1245",269000,1206000,171769629.098558
"1246",277000,1206000,35850139.1589614
"1247",285000,1206000,182388416.781712
"1248",293000,1206000,68723219.0884994
"1249",301000,1206000,102997953.855721
"1250",309000,1206000,170909376.791425
"1251",317000,1206000,244228975.78095
"1252",325000,1206000,221680591.628146
"1253",333000,1206000,293638880.538647
"1254",341000,1206000,304633189.789219
"1255",349000,1206000,420114304.012596
"1256",357000,1206000,367286601.296101
"1257",365000,1206000,178145929.207311
"1258",373000,1206000,350030773.527215
"1259",605000,1206000,293935932.934885
"1260",613000,1206000,402549802.362642
"1261",621000,1206000,391491090.072571
"1262",629000,1206000,464200367.823254
"1263",637000,1206000,429995715.400279
"1285",5000,1198000,0
"1286",13000,1198000,83165550.0121605
"1287",29000,1198000,56360471.6348602
"1288",37000,1198000,165951793.160795
"1289",45000,1198000,157141586.006576
"1290",53000,1198000,307042088.07114
"1291",61000,1198000,32751849.0434205
"1292",69000,1198000,253680188.39392
"1293",77000,1198000,241323075.6314
"1294",85000,1198000,218684237.07524
"1295",93000,1198000,211980885.669718
"1296",101000,1198000,111786355.460288
"1297",109000,1198000,86933136.6608691
"1298",117000,1198000,45016911.2076127
"1299",125000,1198000,126237855.232819
"1300",133000,1198000,410179580.687953
"1301",141000,1198000,159863095.972345
"1302",149000,1198000,147949332.076649
"1303",157000,1198000,205778879.606243
"1304",165000,1198000,559939974.057699
"1305",173000,1198000,420904543.423753
"1306",181000,1198000,326125472.936806
"1307",189000,1198000,165157291.53923
"1308",197000,1198000,288678462.516496
"1309",205000,1198000,325160767.567601
"1310",213000,1198000,401984930.577321
"1311",221000,1198000,104433283.446919
"1312",229000,1198000,157511304.587967
"1313",237000,1198000,158621575.164813
"1314",245000,1198000,201125825.370621
"1315",253000,1198000,59720838.31557
"1316",261000,1198000,99832926.1007073
"1317",269000,1198000,177311733.554935
"1318",277000,1198000,104634727.253031
"1319",285000,1198000,84804529.1955561
"1320",293000,1198000,180447732.787672
"1321",301000,1198000,149595610.642445
"1322",309000,1198000,217591060.244419
"1323",317000,1198000,312020165.663141
"1324",325000,1198000,302049289.83093
"1325",333000,1198000,284338007.169222
"1326",341000,1198000,248025757.628984
"1327",349000,1198000,370079357.774224
"1328",357000,1198000,291038330.882261
"1329",365000,1198000,183940777.523359
"1330",589000,1198000,455872087.105777
"1331",597000,1198000,363240794.292985
"1332",613000,1198000,459773296.342964
"1333",621000,1198000,388491107.72606
"1334",629000,1198000,374475403.921873
"1356",13000,1190000,94611449.9312093
"1357",29000,1190000,289859078.604091
"1358",37000,1190000,201642702.902391
"1359",61000,1190000,6230646.98023305
"1360",69000,1190000,172626942.380276
"1361",77000,1190000,184431476.531093
"1362",85000,1190000,97646172.6057452
"1363",93000,1190000,118838541.085945
"1364",101000,1190000,124043717.522087
"1365",117000,1190000,42895185.0185493
"1366",133000,1190000,259495314.072725
"1367",141000,1190000,183961258.248101
"1368",149000,1190000,190831110.447192
"1369",157000,1190000,147941376.820285
"1370",165000,1190000,314366608.007241
"1371",173000,1190000,337426271.831348
"1372",181000,1190000,179992743.157296
"1373",189000,1190000,195820580.898835
"1374",197000,1190000,203771026.728134
"1375",205000,1190000,351705454.112319
"1376",213000,1190000,309457111.911837
"1377",221000,1190000,269137514.808403
"1378",229000,1190000,281398872.112553
"1379",237000,1190000,244257307.79394
"1380",245000,1190000,335172499.507382
"1381",253000,1190000,222670843.944904
"1382",261000,1190000,202205124.445071
"1383",269000,1190000,205964195.396295
"1384",277000,1190000,152305187.325539
"1385",285000,1190000,157825119.031961
"1386",293000,1190000,108124664.077912
"1387",301000,1190000,243540106.051375
"1388",309000,1190000,308967439.315786
"1389",317000,1190000,271907390.165983
"1390",325000,1190000,207266314.622762
"1391",333000,1190000,206724424.890622
"1392",341000,1190000,336706298.333323
"1393",349000,1190000,286360733.53826
"1394",357000,1190000,170885247.514446
"1395",461000,1190000,193669191.727881
"1396",581000,1190000,397391659.047681
"1397",589000,1190000,368452522.186448
"1398",597000,1190000,313615756.324595
"1399",613000,1190000,468060373.016698
"1400",621000,1190000,489822855.565999
"1420",21000,1182000,47152704.9725477
"1421",29000,1182000,226434503.138231
"1422",37000,1182000,329981702.264442
"1423",69000,1182000,253543008.845879
"1424",77000,1182000,366438705.076997
"1425",85000,1182000,309770645.0014
"1426",101000,1182000,201766914.081866
"1427",125000,1182000,137500788.441825
"1428",133000,1182000,266234244.864375
"1429",141000,1182000,219545811.551953
"1430",149000,1182000,239338816.145001
"1431",157000,1182000,150135416.197999
"1432",165000,1182000,132315271.157026
"1433",173000,1182000,202842243.163924
"1434",181000,1182000,123702650.876488
"1435",189000,1182000,185419941.637913
"1436",197000,1182000,204713853.783443
"1437",205000,1182000,257034494.236174
"1438",213000,1182000,293535170.907417
"1439",221000,1182000,231005030.306453
"1440",229000,1182000,292243549.588124
"1441",237000,1182000,358843346.611364
"1442",245000,1182000,424473600.792558
"1443",253000,1182000,456982354.298196
