Site,DOY,HHMM,VPD,PAR,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20
SYV,204,1330,NaN,747.63,0.30128,0.21911,0.083898,0.39467,0.40169,0.16835,0.28085,0.09842,0.16966,0.2636,0.12005,0.34026,0.21567,0.19607,0.32485,0.60956,0.42807,0.37085,0.0031868,0.3406
SYV,204,1400,NaN,759.79,0.29783,0.21789,0.091851,0.38585,0.38922,0.17297,0.26428,0.097858,0.16653,0.26914,0.12162,0.35275,0.24074,0.2001,0.31548,0.55903,0.4228,0.36933,0,0.336
SYV,204,1430,NaN,1224.8,0.32106,0.21133,0.094109,0.4014,0.39315,0.16928,0.26731,0.098312,0.16425,0.26078,0.12217,0.34246,0.25812,0.19231,0.31488,0.54853,0.42282,0.3701,0,0.32446
SYV,204,1500,NaN,1419.4,0.28724,0.18515,0.084888,0.33148,0.35164,0.1456,0.22359,0.093365,0.14093,0.22867,0.12127,0.25887,0.19865,0.1807,0.27704,0.4714,0.38772,0.34351,0,0.2861
SYV,204,1530,NaN,1096.1,0.23968,0.16934,0.06954,0.37225,0.36874,0.15228,0.23172,0.079876,0.13756,0.20357,0.11081,0.24326,0.19657,0.18117,0.28845,0.4481,0.40566,0.35469,0,0.27114
SYV,204,1600,NaN,931.37,0.28573,0.17962,0.070262,0.39579,0.38795,0.15887,0.25016,0.076559,0.1507,0.20562,0.10913,0.28903,0.21408,0.18071,0.29568,0.47703,0.42125,0.35469,0,0.28477
SYV,204,1630,NaN,669.03,0.28386,0.17667,0.076552,0.39744,0.37607,0.17098,0.25175,0.077161,0.15462,0.20004,0.11249,0.33785,0.21938,0.18141,0.29075,0.44404,0.42126,0.34848,0,0.29585
SYV,204,1700,NaN,628.18,0.26049,0.16108,0.075581,0.35427,0.34314,0.16028,0.20758,0.080872,0.13465,0.1801,0.11425,0.29644,0.17976,0.17889,0.25209,0.37867,0.38317,0.32152,0,0.26905
SYV,204,1730,NaN,508.07,0.25018,0.14438,0.061438,0.3814,0.33202,0.16139,0.23036,0.07853,0.13092,0.15602,0.10973,0.23248,0.16486,0.16664,0.2352,0.32966,0.37634,0.33403,0,0.24859
SYV,204,1800,NaN,328.53,0.22093,0.12594,0.052293,0.33158,0.28937,0.15812,0.19596,0.071502,0.11252,0.13575,0.10605,0.17082,0.12168,0.15839,0.19602,0.27268,0.32708,0.31373,0,0.2153
SYV,204,1830,NaN,174.93,0.20962,0.11149,0.042618,0.28447,0.25711,0.1249,0.17562,0.062819,0.10253,0.12088,0.10279,0.13789,0.094858,0.15004,0.15995,0.22652,0.28123,0.29358,0,0.19626
SYV,204,1900,NaN,60.15,0.18922,0.098626,0.034017,0.23405,0.22012,0.08595,0.15635,0.052097,0.08758,0.10079,0.096792,0.099026,0.067981,0.13625,0.13351,0.18111,0.23782,0.28072,0,0.17703
SYV,204,1930,NaN,0,0.17352,0.084863,0.029102,0.15421,0.1828,0.048829,0.11255,0.043729,0.067034,0.081405,0.092028,0.055869,0.050159,0.1137,0.10443,0.13899,0.18845,0.24741,0,0.14915
SYV,204,2000,NaN,0,0.14421,0.072943,0.023354,0.10095,0.14608,0.030446,0.075996,0.036247,0.051664,0.067719,0.084995,0.026431,0.034877,0.096979,0.077209,0.1012,0.13871,0.21217,0,0.11808
SYV,204,2030,NaN,0,0.11803,0.06161,0.020504,0.064853,0.11267,0.020182,0.049753,0.028873,0.035573,0.055703,0.075968,0.0054539,0.02218,0.075569,0.053023,0.069536,0.090344,0.16854,0,0.089991
SYV,204,2100,NaN,0,0.092764,0.051476,0.013987,0.041612,0.082807,0.011605,0.033891,0.023806,0.023185,0.044698,0.069703,0,0.014247,0.05498,0.036375,0.048992,0.056742,0.13827,0,0.066908
SYV,204,2130,NaN,0,0.073534,0.042952,0.0086188,0.028175,0.062371,0.0064616,0.023832,0.020103,0.015522,0.035196,0.064066,0,0.0094594,0.03996,0.026234,0.036235,0.037476,0.12003,0,0.050772
SYV,204,2200,NaN,0,0.057993,0.037992,0.0081925,0.020501,0.047487,0.0075753,0.017887,0.017879,0.011745,0.031992,0.061058,0,0.0065701,0.034462,0.020062,0.027113,0.025371,0.10569,0,0.039164
SYV,204,2230,NaN,0,0.049549,0.030609,0.0039427,0.013106,0.039042,0.0040532,0.011563,0.016389,0.0089363,0.026292,0.057154,0.00096088,0.0034659,0.026234,0.016823,0.020264,0.018703,0.093989,0,0.029004
SYV,204,2300,NaN,0,0.041732,0.024244,0.0014103,0.0088738,0.032601,0.0056488,0.007832,0.014182,0.0084892,0.021721,0.052917,0,0.0019882,0.024677,0.013783,0.014661,0.013351,0.083014,0,0.021782
SYV,204,2330,NaN,0,0.024747,0.02218,0.00035925,0.0046788,0.019089,0.003596,0.0047184,0.011267,0.0058549,0.014557,0.04478,0.0044205,0.0039678,0.018654,0.0095231,0.010752,0.0096816,0.073041,0.00042464,0.016407
SYV,205,0,0.49,0,0.017769,0.016069,0.0012011,0.00036271,0.0062853,0.00070792,0.0026509,0.0087977,0.0027693,0.0092234,0.039232,0,0.0038724,0.014056,0.0065264,0.0068484,0.0068485,0.066342,0,0.013979
SYV,205,30,0.42,0,0.009973,0.014337,0,0,0.0023579,0,0.00088445,0.0066248,0.0018636,0.0046325,0.035141,0.0043184,0.0028539,0.012536,0.0042461,0.0034234,0.004636,0.059266,9.43E-05,0.0081139
SYV,205,100,0.33,0,0.0086559,0.010683,0.0020449,0,0.0054997,0.0054682,0,0.0068726,0.0018869,0.0062456,0.032995,0.0068329,0,0.01102,0.002847,0,0.0020318,0.056527,0.0010127,0.0074397
SYV,205,130,0.35,0,0.0010046,0.0080855,0.0039466,0,0,0.0054898,0,0.0049918,0.00021142,0.0047636,0.028782,0.0084372,0,0.0074956,0.001278,0,0.00024008,0.049731,0.0011073,0.0063859
SYV,205,200,0.31,0,0.003994,0.0059415,0.0022571,0,0.0089912,0.006364,0,0.0070838,0.0033275,0.0058605,0.028904,0.014226,0,0.013565,0.0030161,0,5.07E-05,0.043319,0.0040986,0.0036286
SYV,205,230,0.29,0,0.00044453,0.0051226,0.0060686,0.00028466,0.0043485,0.0090749,0,0.0059113,0.0036611,0.004723,0.024212,0.015153,0,0.012723,0.0014465,0,0,0.033188,0.0066912,0.0040959
SYV,205,300,0.27,0,0,0.0043051,0.0060692,0,0.0071588,0.010938,0,0.0053081,0.0038396,0.0039309,0.022454,0.017018,0,0.013743,0.00074903,0,0,0.031307,0.0084596,0.0026718
SYV,205,330,0.25,0,0.0012326,0.0033431,0.0064951,0.00073793,0.014113,0.012809,0,0.0048471,0.005418,0.0053694,0.021043,0.01795,0,0.018346,0.00074641,0,0,0.026551,0.011708,0.0025717
SYV,205,400,0.24,0,0,0.0010747,0.0086272,0,0.01175,0.011351,0,0.0067957,0.0062208,0.0037192,0.019806,0.020062,0,0.019721,0.0033544,0,0,0.023265,0.012016,0.00039999
SYV,205,430,0.27,33.22,0,0.00055419,0.0090553,0,0.015686,0.010512,0,0.0064753,0.0059322,0.003271,0.017557,0.02313,0,0.019211,0.0033518,0,0,0.019433,0.011693,0
SYV,205,500,0.29,116.19,0,0.00075911,0.011843,0,0.018197,0.010042,0,0.0065808,0.0056438,0.0029943,0.015824,0.026218,0,0.019559,0.0033491,0,0,0.016051,0.012846,0
SYV,205,530,0.32,227.14,0,0.0011092,0.01335,6.38E-05,0.021635,0.010555,0,0.0056935,0.0058229,0.0023761,0.014265,0.02645,0,0.019735,0.0028233,0,0,0.012552,0.014426,0
SYV,205,600,0.37,220.09,0,0,0.013136,0.0014759,0.02106,0.012054,0,0.0057989,0.0060021,0.0014177,0.01271,0.025488,0,0.018368,0.0035184,0.0018562,0,0.013118,0.017715,0
SYV,205,630,0.4,411.35,0.0031508,0,0.015512,0.0047997,0.02415,0.013681,0,0.0059044,0.0061814,0.0014829,0.011328,0.026675,0,0.018373,0.0040397,0.0034548,0,0.026017,0.021026,0
SYV,205,700,0.46,427.49,0.0062038,0.00012867,0.016814,0.0086259,0.03265,0.016057,0.0023419,0.0051601,0.0063607,0.0024013,0.0091193,0.026429,0,0.021122,0.0068407,0.0072298,0.0067936,0.093457,0.022202,0.0011188
SYV,205,730,0.54,839.08,0.015241,0.0045536,0.0203,0.016051,0.063816,0.018695,0.013805,0.0052654,0.0087299,0.0036636,0.0079129,0.027379,0,0.029276,0.018211,0.014705,0.028314,0.15655,0.019512,0.0066928
SYV,205,800,0.69,700.92,0.027269,0.01005,0.02271,0.042947,0.10951,0.026139,0.048293,0.0042399,0.016493,0.0081999,0.0072053,0.027851,0,0.049962,0.048558,0.032115,0.078157,0.22246,0.016408,0.020861
SYV,205,830,0.72,683.1,0.044688,0.022524,0.025132,0.087651,0.16404,0.039121,0.081438,0.0039216,0.030884,0.018561,0.0078208,0.035079,0.0014393,0.086867,0.091402,0.062946,0.13849,0.25123,0.0086885,0.045179
SYV,205,900,0.76,515.96,0.078876,0.038577,0.028898,0.18012,0.23507,0.059277,0.17539,0.0036036,0.065074,0.035109,0.011594,0.061472,0.015442,0.12042,0.18051,0.11677,0.23088,0.31681,0.00046401,0.085949
SYV,205,930,0.7,326.08,0.11956,0.074176,0.03202,0.25205,0.29123,0.087012,0.17867,0.0079569,0.090872,0.07921,0.026428,0.12623,0.040401,0.15413,0.21379,0.21963,0.27999,0.31943,0,0.14532
SYV,205,1000,0.73,836.31,0.14729,0.098325,0.033813,0.2572,0.28567,0.092179,0.18401,0.016669,0.096795,0.11106,0.043824,0.15,0.053228,0.15767,0.2246,0.25525,0.29056,0.32157,0,0.17964
SYV,205,1030,0.77,431.97,0.16812,0.11776,0.03719,0.23727,0.28332,0.093208,0.17734,0.026267,0.093863,0.13186,0.056156,0.15876,0.057076,0.15348,0.20819,0.29387,0.27545,0.31519,0,0.19992
SYV,205,1100,0.77,679.63,0.1511,0.11333,0.037869,0.2007,0.23843,0.076661,0.14856,0.029776,0.076477,0.13106,0.060109,0.12248,0.045948,0.13619,0.17496,0.24503,0.23518,0.28954,0,0.18404
SYV,205,1130,1,1176.1,0.1798,0.13274,0.038775,0.3008,0.32223,0.097876,0.20412,0.030329,0.099472,0.14455,0.062068,0.15783,0.070603,0.16212,0.24953,0.35519,0.31952,0.33385,0,0.21851
SYV,205,1200,1.09,1334.8,0.1903,0.14388,0.041046,0.2235,0.29253,0.10476,0.17223,0.037014,0.092651,0.15518,0.069218,0.15843,0.065917,0.15372,0.19988,0.30086,0.26967,0.30701,0,0.22393
SYV,205,1230,1.22,1815,0.21009,0.14851,0.043099,0.29587,0.32154,0.1098,0.20379,0.038932,0.10195,0.16278,0.070276,0.16948,0.079117,0.15747,0.23905,0.33954,0.31746,0.33387,0,0.23825
SYV,205,1300,1.25,1839.3,0.26753,0.1838,0.052318,0.34408,0.36483,0.14752,0.23242,0.050182,0.13571,0.20522,0.084763,0.27714,0.12157,0.18139,0.2803,0.45399,0.36974,0.34365,0,0.29018
SYV,205,1330,1.36,1790,0.29409,0.19679,0.062887,0.36979,0.383,0.15407,0.25688,0.064204,0.14839,0.2292,0.10419,0.31443,0.14005,0.18764,0.30491,0.5087,0.39884,0.35833,0,0.31026
SYV,205,1400,1.31,1116,0.32413,0.21091,0.077069,0.39191,0.41032,0.17283,0.26786,0.076006,0.16323,0.25441,0.11696,0.37677,0.17034,0.1949,0.31203,0.53934,0.41307,0.35734,0,0.32469
SYV,205,1430,1.25,1574.1,0.33297,0.21354,0.089637,0.40102,0.41203,0.17153,0.27522,0.085098,0.16786,0.26094,0.12322,0.37419,0.18177,0.19467,0.31382,0.53017,0.4203,0.36112,0,0.32745
SYV,205,1500,1.17,964.48,0.34798,0.20851,0.095149,0.41527,0.42576,0.16908,0.27574,0.090839,0.16642,0.25058,0.12996,0.36737,0.19605,0.18859,0.30726,0.50291,0.4171,0.36113,0,0.32034
SYV,205,1530,1,213.04,0.30831,0.18884,0.093139,0.34336,0.36499,0.14938,0.22493,0.094793,0.14043,0.22492,0.13342,0.29206,0.15584,0.18118,0.26818,0.41991,0.37169,0.33514,0,0.29106
SYV,205,1600,0.86,116.28,0.32121,0.19157,0.090887,0.4004,0.40705,0.16749,0.26547,0.091733,0.15609,0.21189,0.12794,0.33346,0.18957,0.18257,0.29406,0.43004,0.41433,0.35412,0,0.30093
SYV,205,1630,0.86,297.88,0.28235,0.17564,0.088892,0.3272,0.34559,0.15711,0.21589,0.087202,0.13371,0.19987,0.12231,0.28602,0.14768,0.17798,0.25466,0.36121,0.36984,0.32551,0,0.27585
SYV,205,1700,0.87,270.56,0.21297,0.14361,0.075371,0.1967,0.26077,0.11046,0.14179,0.077492,0.090152,0.16761,0.10989,0.16693,0.093639,0.15443,0.1858,0.24728,0.28644,0.2591,0,0.21636
SYV,205,1730,0.86,137.09,0.15547,0.11365,0.057934,0.11835,0.19246,0.07724,0.089201,0.062249,0.059583,0.12833,0.092669,0.094537,0.057876,0.12508,0.13093,0.15403,0.21763,0.20554,0,0.15788
SYV,205,1800,0.78,105.73,0.13422,0.099201,0.046085,0.14966,0.20274,0.064845,0.087167,0.049431,0.061513,0.10616,0.07881,0.072964,0.052032,0.12739,0.15262,0.1467,0.2375,0.22547,0,0.13533
SYV,205,1830,0.72,66.11,0.13637,0.092665,0.039691,0.16116,0.21114,0.063097,0.099415,0.04069,0.06958,0.095542,0.069189,0.061339,0.051546,0.13605,0.14439,0.13756,0.23294,0.23622,0,0.13302
SYV,205,1900,0.68,15.84,0.12847,0.081113,0.034049,0.11044,0.17832,0.055293,0.082609,0.033735,0.060695,0.082531,0.063035,0.040551,0.040785,0.12218,0.1079,0.090623,0.17674,0.19554,0,0.11793
SYV,205,1930,0.64,0,0.10602,0.069473,0.030024,0.070788,0.13603,0.040914,0.057591,0.027906,0.043004,0.069246,0.057861,0.028654,0.028543,0.096605,0.078687,0.046011,0.11541,0.15038,0,0.094655
SYV,205,2000,0.56,0,0.086548,0.059704,0.026473,0.049742,0.10668,0.03023,0.041876,0.023751,0.031434,0.056853,0.053099,0.019847,0.020865,0.078274,0.058302,0.021809,0.080522,0.12173,0,0.074486
SYV,205,2030,0.31,0,0.079077,0.05123,0.023166,0.032687,0.082691,0.0229,0.02986,0.021084,0.023171,0.045857,0.050169,0.013979,0.015187,0.062778,0.039047,0.0077218,0.050387,0.10318,0,0.058606
SYV,205,2100,0.23,0,0.066859,0.043678,0.02185,0.02502,0.069864,0.019036,0.022676,0.017563,0.016947,0.037275,0.045655,0.013739,0.012147,0.051902,0.028118,0,0.033061,0.092678,0,0.046051
SYV,205,2130,0.2,0,0.063685,0.037945,0.020099,0.020732,0.056553,0.017063,0.018157,0.015217,0.013479,0.031354,0.042062,0.010713,0.010293,0.043936,0.020658,0,0.022732,0.080458,0,0.038415
SYV,205,2200,0.21,0,0.058276,0.032275,0.038336,0.022193,0.055743,0.027263,0.015479,0.014892,0.012239,0.028183,0.044129,0.026465,0.011248,0.04466,0.019933,0,0.018789,0.053931,0,0.029699
SYV,205,2230,0.2,0,0.055404,0.028347,0.039243,0.023329,0.045839,0.02792,0.015366,0.01471,0.01179,0.025924,0.044429,0.039277,0.011502,0.043765,0.01813,0,0.015906,0.039163,0,0.025441
SYV,205,2300,0.2,0,0.049343,0.023388,0.036755,0.023314,0.044853,0.029724,0.014501,0.014672,0.011656,0.023853,0.043668,0.048909,0.011522,0.042334,0.016872,0,0.01304,0.028249,0,0.021415
SYV,205,2330,0.2,0,0.045544,0.02043,0.03653,0.023136,0.039682,0.03064,0.014238,0.013487,0.011049,0.020553,0.040969,0.048653,0.010605,0.039835,0.01508,0,0.011209,0.02224,0,0.017033
SYV,206,0,0.21,0,0.04347,0.018538,0.036757,0.023121,0.0355,0.028368,0.015176,0.01259,0.011387,0.018328,0.03881,0.051897,0.0096897,0.036639,0.014006,0,0.009996,0.018699,0,0.015383
SYV,206,30,0.23,0,0.044074,0.016803,0.036757,0.026073,0.041718,0.031451,0.015364,0.013268,0.011568,0.018394,0.037358,0.052895,0.0099429,0.037708,0.013291,0,0.0085826,0.015183,0.0025324,0.014316
SYV,206,100,0.28,0,0.041765,0.013587,0.036307,0.024079,0.041311,0.030962,0.015551,0.012086,0.011434,0.018636,0.035911,0.051382,0.010196,0.036648,0.011512,0,0.0067682,0.012249,0.0056967,0.013636
SYV,206,130,0.27,0,0.039467,0.012757,0.037662,0.024065,0.040144,0.033161,0.015438,0.011763,0.011615,0.019231,0.034642,0.051876,0.01045,0.035413,0.0108,0,0.0059697,0.0098874,0.0080348,0.013149
SYV,206,200,0.22,0,0.0367,0.012373,0.039701,0.020443,0.033704,0.031646,0.013823,0.012583,0.012269,0.019297,0.034591,0.051368,0.010235,0.031191,0.011152,0,0.0059802,0.0090608,0.011429,0.0142
SYV,206,230,0.19,0,0.021232,0.011398,0.038116,0.013292,0.019989,0.025687,0.0098292,0.012975,0.010718,0.019716,0.034018,0.044885,0.010021,0.023362,0.011149,0.00016217,0.0061929,0.010178,0.013358,0.014289
SYV,206,300,0.19,0,0.0135,0.01013,0.034509,0.0099091,0.011635,0.024951,0.0070485,0.013081,0.0099556,0.018549,0.034487,0.042655,0.008408,0.015821,0.010615,0,0.0045887,0.0089351,0.014655,0.013225
SYV,206,330,0.17,0,0.014302,0.009306,0.032491,0.0086191,0.0089229,0.026871,0.0045774,0.012472,0.009979,0.017913,0.033742,0.041909,0.0070322,0.012433,0.0099047,0,0.0029896,0.0061751,0.016588,0.01389
SYV,206,400,0.2,0,0.013957,0.013356,0.02959,0.0076511,0.010328,0.028417,0.0043198,0.012434,0.0098454,0.017452,0.032825,0.041656,0.0054286,0.011255,0.0093719,0,0.00079523,0.0043915,0.018522,0.013019
SYV,206,430,0.25,36.75,0.011328,0.011787,0.028257,0.0066852,0.0086926,0.028948,0.0040624,0.012683,0.010183,0.017518,0.031048,0.041895,0.0040609,0.010585,0.0093693,0,0.00040586,0.0026143,0.02046,0.012725
SYV,206,500,0.27,144.19,0.0091673,0.0090453,0.027371,0.0068326,0.010993,0.029734,0.004393,0.011503,0.0098921,0.017585,0.02962,0.040659,0.0024669,0.012953,0.0086607,0,0,0.00097981,0.021972,0.012239
SYV,206,530,0.3,284.3,0.0088271,0.0070506,0.024939,0.0063447,0.0098921,0.030394,0.0044296,0.010896,0.010544,0.018705,0.026999,0.036251,0.001337,0.016524,0.007249,0,0,0,0.023913,0.01118
SYV,206,600,0.33,434.15,0,0.0056479,0.020985,0.0039583,0.0031113,0.029779,0.0031442,0.011286,0.010724,0.017892,0.023202,0.032363,0.0043503,0.015167,0.0077743,0,0,0,0.023078,0.0093608
SYV,206,630,0.37,606.17,0,0.003667,0.018584,0.0082295,0.0045001,0.028527,0.0034743,0.010964,0.010748,0.01831,0.019603,0.03115,0.0011463,0.014153,0.0061896,0,0,0.0012724,0.022884,0.0088786
SYV,206,700,0.46,793.48,0.0055508,0.0037269,0.022082,0.0085363,0.010173,0.028804,0.0045395,0.010927,0.010771,0.021018,0.019218,0.030902,0,0.013309,0.0067137,0,0,0.017238,0.026743,0.0093481
SYV,206,730,0.57,980.91,0.0074695,0.0036413,0.021644,0.0088433,0.018452,0.028571,0.010197,0.0093266,0.0098521,0.0225,0.017657,0.026576,0,0.017566,0.005658,0,0.0032745,0.061684,0.028257,0.0090562
SYV,206,800,0.7,1160.7,0.012811,0.004429,0.024722,0.013475,0.034324,0.029867,0.040573,0.010142,0.010346,0.026121,0.015935,0.027286,0,0.019624,0.010943,0,0.029476,0.1379,0.029557,0.011625
SYV,206,830,0.85,1326.4,0.029884,0.007411,0.028929,0.02337,0.085323,0.033985,0.11069,0.0093951,0.01717,0.02887,0.01572,0.028717,0,0.023933,0.059398,0.010987,0.092356,0.22162,0.025508,0.020978
SYV,206,900,0.96,1476.8,0.058652,0.012922,0.030488,0.063928,0.15037,0.047286,0.17342,0.0089329,0.046177,0.038347,0.019025,0.037178,0.0051608,0.051463,0.13306,0.033743,0.16776,0.27622,0.010649,0.048264
SYV,206,930,1.15,1605.9,0.10054,0.029086,0.032275,0.17529,0.21875,0.070627,0.21826,0.013882,0.093004,0.069061,0.034338,0.098942,0.022596,0.12149,0.1995,0.14189,0.24436,0.31581,0,0.10826
SYV,206,1000,1.27,1719,0.14354,0.061638,0.03362,0.26008,0.26135,0.090866,0.23988,0.033693,0.12306,0.11181,0.057126,0.15446,0.045129,0.16257,0.22575,0.36705,0.29522,0.33424,0,0.1789
SYV,206,1030,1.44,1813.2,0.17018,0.10559,0.036771,0.29816,0.29221,0.10406,0.25237,0.05942,0.13783,0.14022,0.074166,0.18294,0.065287,0.17246,0.24775,0.45178,0.32962,0.33887,0.0031944,0.23389
SYV,206,1100,1.5,1784.3,0.19713,0.14664,0.036997,0.33274,0.32247,0.11384,0.26163,0.0783,0.153,0.16,0.083146,0.24329,0.085698,0.17954,0.28815,0.48437,0.37829,0.34256,0.0054685,0.27453
SYV,206,1130,1.59,1844.1,0.23443,0.18071,0.038128,0.36336,0.35612,0.12486,0.26377,0.08871,0.16002,0.17158,0.089194,0.27602,0.09883,0.18,0.31069,0.49419,0.37793,0.34527,0.0016642,0.30097
SYV,206,1200,1.7,1941.9,0.23899,0.20042,0.039034,0.35633,0.36257,0.13812,0.26848,0.093464,0.16483,0.19176,0.09901,0.28907,0.11313,0.18047,0.30742,0.49184,0.37984,0.348,0,0.31353
SYV,206,1230,1.78,1950.1,0.25821,0.20782,0.045421,0.35681,0.36646,0.14851,0.26666,0.095078,0.16674,0.21164,0.10484,0.29702,0.12723,0.18186,0.30475,0.46605,0.39019,0.3485,0.00054715,0.32371
SYV,206,1300,1.92,1713.9,0.28351,0.21318,0.051654,0.36717,0.37966,0.16348,0.27755,0.097366,0.17034,0.23373,0.11113,0.29816,0.15406,0.18928,0.31276,0.45578,0.40858,0.35598,0.0032038,0.33173
SYV,206,1330,2.2,1769.3,0.29624,0.21538,0.061971,0.38543,0.3904,0.16742,0.27688,0.098991,0.17058,0.24473,0.11366,0.31362,0.18443,0.19069,0.31486,0.51005,0.41058,0.35574,0.0036484,0.32953
SYV,206,1400,2.29,1692,0.31189,0.21438,0.072977,0.39989,0.39959,0.17188,0.27836,0.10045,0.17018,0.2522,0.11782,0.3465,0.23502,0.18952,0.31485,0.47974,0.40703,0.36686,0.001683,0.33229
SYV,206,1430,2.31,1448.3,0.30784,0.21424,0.080279,0.38764,0.38056,0.16829,0.27674,0.10192,0.17444,0.25922,0.12323,0.3531,0.24313,0.18999,0.32087,0.45905,0.4122,0.36281,0.002127,0.33208
SYV,206,1500,2.34,1234.4,0.30647,0.20273,0.077835,0.40368,0.39609,0.16406,0.27088,0.10136,0.17023,0.24314,0.11627,0.35061,0.23159,0.18326,0.31037,0.41642,0.41301,0.35452,0,0.3207
SYV,206,1530,2.47,1298.4,0.30624,0.1943,0.075888,0.41663,0.41127,0.16654,0.26975,0.098273,0.16732,0.22138,0.11358,0.35143,0.22265,0.17867,0.30473,0.39542,0.41303,0.34979,0,0.31273
SYV,206,1600,2.37,1136.5,0.29584,0.18864,0.078813,0.394,0.38718,0.16886,0.25885,0.099731,0.16359,0.21119,0.11794,0.34976,0.21519,0.17959,0.29739,0.3698,0.40867,0.34535,0,0.3074
SYV,206,1630,2.17,903.05,0.29041,0.18021,0.074433,0.39724,0.38042,0.17732,0.26469,0.094489,0.16236,0.19777,0.10846,0.33464,0.21184,0.17914,0.28927,0.34552,0.40395,0.34783,0,0.2999
SYV,206,1700,2.24,700.13,0.2865,0.16364,0.069848,0.40327,0.3834,0.17934,0.25802,0.093604,0.15619,0.17944,0.099717,0.33544,0.193,0.1764,0.28039,0.32292,0.39419,0.34168,0,0.27618
SYV,206,1730,2.25,491.87,0.26494,0.15518,0.061031,0.36808,0.31867,0.165,0.24011,0.097221,0.14401,0.17623,0.10357,0.26458,0.16441,0.17118,0.25177,0.30274,0.37018,0.32978,0,0.26455
SYV,206,1800,2.16,327.16,0.26331,0.13837,0.05166,0.35325,0.2827,0.16519,0.22752,0.087711,0.12972,0.15111,0.093174,0.21475,0.12457,0.16533,0.21001,0.24803,0.33407,0.31761,0,0.2378
SYV,206,1830,2.01,179.06,0.23807,0.12295,0.04177,0.30945,0.23859,0.13101,0.20812,0.079499,0.11636,0.13483,0.088878,0.17933,0.092805,0.15358,0.17191,0.19476,0.29144,0.30637,0,0.21628
SYV,206,1900,2.03,43.27,0.20474,0.10389,0.033632,0.22311,0.19816,0.072305,0.16393,0.067121,0.090916,0.11563,0.080827,0.093897,0.068505,0.13057,0.13769,0.17989,0.23693,0.2775,0,0.18756
SYV,206,1930,2.08,0,0.18427,0.088532,0.022537,0.16036,0.17952,0.035245,0.12377,0.051788,0.070466,0.086183,0.06496,0.05238,0.053582,0.11457,0.10585,0.12689,0.19305,0.25373,0,0.1517
SYV,206,2000,2.03,0,0.15139,0.076766,0.017079,0.11898,0.13778,0.020792,0.081509,0.042147,0.058466,0.069358,0.058166,0.026884,0.03907,0.10242,0.078952,0.076019,0.14402,0.21978,0,0.11888
SYV,206,2030,1.63,0,0.1175,0.066072,0.011249,0.077921,0.093822,0.012863,0.055773,0.038346,0.043877,0.055491,0.053249,0.0087881,0.026156,0.083125,0.056808,0.059835,0.097417,0.173,0,0.091648
SYV,206,2100,1.31,0,0.07958,0.053825,0.0048497,0.052064,0.06515,0.0066365,0.034966,0.031903,0.029359,0.039966,0.043784,0.0023605,0.018047,0.056703,0.038165,0.035888,0.061615,0.1443,0,0.06339
SYV,206,2130,1.05,0,0.063887,0.045469,0.0014699,0.037402,0.05,0.0053206,0.027263,0.027151,0.019058,0.031687,0.037436,0,0.01358,0.041819,0.026157,0.022942,0.038303,0.13476,0,0.049131
SYV,206,2200,0.87,0,0.050849,0.037401,0,0.024455,0.035273,0.0017123,0.022254,0.022588,0.011473,0.024249,0.030994,0,0.0089188,0.030316,0.017825,0.015237,0.025561,0.12606,0,0.036653
SYV,206,2230,0.89,0,0.044145,0.032215,0,0.016,0.02592,0.0014927,0.019256,0.019364,0.0085161,0.019021,0.026842,0.00097537,0.0063823,0.02631,0.012818,0.013077,0.018069,0.11242,0,0.030373
SYV,206,2300,0.79,0,0.041125,0.029213,0,0.014219,0.026263,0.0069664,0.015376,0.016305,0.0086958,0.016809,0.024076,0.005993,0.0040893,0.024753,0.0092712,0.0088501,0.013549,0.099101,0,0.024756
SYV,206,2330,0.64,0,0.032414,0.021396,0.0030726,0.0086242,0.019621,0.0057712,0.011226,0.012694,0.0052887,0.013565,0.017301,0.0048401,0.0015772,0.018389,0.0069779,0.0095517,0.010493,0.085777,0,0.020558
SYV,207,0,0.57,0,0.020833,0.019206,0,0.0060814,0.0094712,0.0031261,0.0094797,0.011093,0.0037603,0.0067304,0.013924,0.0098968,0.0022858,0.015664,0.0043452,0.0079229,0.0082664,0.078764,0,0.01275
SYV,207,30,0.56,0,0.012688,0.017175,0,0.011144,0.010879,0.0036314,0.0071481,0.0089315,0.0031642,0.0018512,0.010406,0.010121,0.0023052,0.014309,0.0025968,0.0075881,0.0060499,0.075452,0.013583,0.0065704
SYV,207,100,0.67,0,0.0017712,0.016639,0.00070713,0.017223,0.012651,0.0069308,0.0051215,0.0080479,0.0039617,0.0010685,0.0085509,0.015232,0.0020948,0.015333,0.0012019,0.0067358,0.003642,0.068727,0.024257,0.0045862
SYV,207,130,0.71,0,0,0.014174,0.002094,0.01112,0.0031682,0.0068306,0.005158,0.0085761,0.0030559,0.00011809,0.0076854,0.015225,0.0018845,0.015337,0.00050461,0.0051096,0.0014458,0.061778,0.026671,0.0035474
SYV,207,200,0.73,0,0,0.012016,0.0039071,0.010471,0.010981,0.0089267,0.0050475,0.009246,0.0038532,0.00035202,0.0068215,0.019208,0.00098605,0.017727,0.0008492,0.0037431,0.00085608,0.057959,0.02745,0.0030728
