"","FETCH_MAX","FETCH_90","ZL","RH_1_1_1","PPFD_IN_1_1_1"
"42879",115.9645,317.6447,-0.04477554,80.70444,937.8269
"42880",110.5668,302.8597,-0.2006124,77.31888,1121.88
"42881",123.2259,337.5347,-0.1414145,72.52444,1299.106
"42882",115.6567,316.8015,-0.1160206,67.90556,1459.959
"42883",118.9004,325.6867,-0.1244403,59.53777,1606.417
"42884",125.2841,343.1725,-0.116498,45.76778,1735.32
"42885",124.836,341.9452,-0.1123881,42.71999,1838.231
"42886",114.9413,314.8419,-0.1703677,40.60555,1919.532
"42887",109.5072,299.9573,-0.2495478,37.05333,1973.766
"42888",100.8225,276.1685,-0.2956893,35.78778,2002.774
"42889",108.4132,296.9606,-0.2712874,33.36111,2005.833
"42890",108.0561,295.9824,-0.2824136,31.12889,1984.166
"42891",112.7166,308.7482,-0.2933245,29.11889,1932.83
"42892",111.6272,305.7642,-0.328744,27.76,1858.908
"42893",111.4905,305.3897,-0.2623249,27.48222,1645.097
"42894",102.1846,279.8993,-0.2991517,27.58778,1394.461
"42895",107.0438,293.2096,-0.1210648,27.57667,1144.156
"42896",113.6743,311.3714,-0.02802005,28.65444,755.2491
"42897",105.3323,288.5215,0.09436006,30.80111,532.0416
"42898",106.0837,290.5798,0.1440074,36.26556,402.0079
"42899",196.9046,8524,0.2010475,42.05333,294.3247
"42900",203.1871,9347,0.8053681,45.22333,178.9102
"42901",109.9866,301.2705,0.5065728,48.06889,90.58447
"42902",94.7716,259.5941,-0.03528952,51.47667,32.78494
"42903",114.3497,313.2216,0.06426387,53.00444,9.211711
"42904",108.5502,297.3357,0.08596462,52.81334,4.163717
"42905",113.5615,311.0625,0.1134587,54.02,-0.1931548
"42906",118.4132,324.3522,0.1143514,55.36555,-0.4838185
"42907",105.0948,287.871,0.2223421,55.8711,-0.4773949
"42908",110.1393,301.6887,0.3541521,56.89333,-0.4838457
"42909",101.4817,277.974,0.5845795,60.09,-0.4995013
"42910",98.4051,269.5468,0.1288435,60.52222,-0.5252796
"42911",107.5954,294.7204,0.1016825,60.90444,-0.4802125
"42912",112.1442,307.1803,0.07172696,59.47333,-0.483896
"42913",110.9926,304.026,0.1521502,59.80778,-0.499539
"42914",130.9837,358.7846,0.03267011,61.52111,-0.4268649
"42915",107.1426,293.4802,0.2230936,65.3,-0.5234672
"42916",107.4508,294.3245,0.2576628,67.5711,-0.5013989
"42917",118.6975,325.1307,0.1154733,65.72666,-0.5078474
"42918",110.4885,302.6451,0.07759709,65.45445,-0.4646086
"42919",110.848,303.6299,0.0551276,63.45333,-0.4425252
"42920",110.9802,303.9921,0.0490024,62.42222,0.3413218
"42921",116.3611,318.7311,0.03670332,58.28778,9.055576
"42922",110.6879,303.1912,0.02850173,56.56556,43.64999
"42923",118.3615,324.2104,0.001791678,56.61888,139.1268
"42924",113.4448,310.743,0.01982442,56.64555,213.3981
"42925",113.1109,309.8283,-0.05531537,54.70444,541.6487
"42926",117.6701,322.3165,-0.01677032,52.9311,467.5823
"42927",106.7499,292.4046,-0.03933736,51.79889,490.6496
"42928",110.5321,302.7647,-0.01280707,49.96777,481.3535
"42929",111.0574,304.2034,-0.1077048,47.94,1210.79
"42930",116.8041,319.9445,-0.07116562,43.68667,1444.149
"42931",122.3833,335.2269,-0.1065016,42.08777,1634.732
"42932",108.3519,296.7926,-0.08474677,42.78666,959.655
"42933",120.2174,329.2941,-0.08198184,43.42443,1217.668
"42934",114.1448,312.6602,-0.07991297,42.34444,1414.594
"42935",117.1825,320.9811,-0.06307583,41.75111,1650.436
"42936",113.6943,311.4263,-0.06341923,42.49667,1761.075
"42937",106.708,292.2896,-0.07282547,42.71666,1706.302
"42938",126.6102,346.8049,-0.08624137,43.36888,1738.104
"42939",110.3039,302.1393,-0.1138551,43.24555,1654.311
"42940",122.2863,334.9611,-0.04949481,43.91111,1024.062
"42941",126.5405,346.614,-0.01748347,45.74443,482.5977
"42942",142.0274,389.0352,0.008997579,68.04935,37.23689
"42943",192.0943,526.1762,0.01581161,90.72573,35.00241
"42944",-9999,-9999,-9999,91.51257,262.8644
"42945",95.89985,262.6845,-0.2905877,90.64151,967.0673
"42946",119.5583,327.4888,-0.00385347,84.21667,950.7807
"42947",113.7735,311.6434,-0.01012181,81.46779,750.7763
"42948",111.1455,304.4447,-0.002094184,79.52999,550.8445
"42949",104.4206,286.0243,0.02170708,78.55,371.5038
"42950",114.692,314.1591,0.04981008,77.13334,208.3251
"42951",105.483,288.9344,0.1633874,76.75111,77.12722
"42952",113.6255,311.2379,0.12322,69.33667,13.9464
"42953",111.105,304.3339,0.08135496,62.73777,0.1407509
"42954",109.9269,301.1067,0.0590136,60.00888,-0.501386
"42955",109.596,300.2004,0.08640927,56.47555,-0.5345215
"42956",111.2519,304.7362,0.08696136,56.81556,-0.5759332
"42957",114.594,313.8906,0.05239102,57.52888,-0.5152202
"42958",110.003,301.3151,0.0335758,52.98555,-0.610911
"42959",112.9575,309.4081,0.02165795,52.14,-0.5915916
"42960",107.5667,294.6418,0.0280221,57.79222,-0.5262678
"42961",109.2683,299.3028,0.02850557,61.94222,-0.5207436
"42962",107.9843,295.7857,0.02869608,63.73,-0.6090646
"42963",109.1774,299.0538,0.02505392,65.99667,-0.5308505
"42964",113.0198,309.5788,0.01862769,67.83556,-0.5584357
"42965",112.8531,309.1221,0.01698527,69.87889,-0.602581
"42966",108.3295,296.7312,0.01340226,75.64111,-0.622805
"42967",115.5016,316.3767,0.05137764,85.51358,-0.6421031
"42968",115.1242,315.343,0.04698021,89.59219,0.1186666
"42969",96.42563,264.1247,0.08740486,88.12879,4.754994
"42970",97.45932,266.9562,0.1303884,89.00444,53.13249
"42971",119.7861,328.1126,0.1383781,91.48571,115.4598
"42972",105.8187,289.8538,-0.02848345,92.17639,336.1815
"42973",111.207,304.6133,-0.04458886,88.58081,586.6185
"42974",121.0358,331.5359,-0.01503373,87.30405,498.2119
"42975",120.3439,329.6407,-0.005135458,88.7001,285.7979
"42976",117.108,320.7769,-0.005965066,88.15908,231.4394
"42977",116.3684,318.7512,-0.01306557,87.26614,358.6402
"42978",116.9599,320.3713,-0.02102551,87.25088,394.5526
"42979",114.4379,313.463,-0.02631732,86.75303,481.418
"42980",124.1648,340.1065,-0.02957067,85.86111,438.5903
"42981",104.8176,287.1116,-0.03335725,85.76111,328.0226
"42982",107.3582,294.0706,-0.09667454,83.21667,627.2332
"42983",112.5952,308.4157,-0.08801564,81.70112,848.6104
"42984",120.2264,329.3187,-0.08303059,79.57333,1135.304
"42985",106.5354,291.8171,-0.07494556,76.74444,1216.999
"42986",112.0785,307.0005,-0.05071734,75.33445,1086.737
"42987",112.8098,309.0034,-0.06867716,72.38444,1125.742
"42988",117.166,320.9358,-0.0667019,69.49333,1671.518
"42989",113.0237,309.5894,-0.06805343,67.44666,1532.913
"42990",109.0163,298.6124,-0.03440161,68.48999,735.1751
"42991",110.5073,302.6966,-0.007089336,69.49222,381.3036
"42992",108.4778,297.1375,-0.007688015,74.31223,227.5839
"42993",109.5927,300.1914,0.00987481,78.86556,92.73699
"42994",117.6257,322.195,0.03991859,86.82563,75.93477
"42995",103.3746,283.159,0.03137234,92.50826,61.12712
"42996",98.32667,269.332,0.04587397,93.52316,61.67714
"42997",104.068,285.0583,0.02750273,93.58262,80.86398
"42998",94.50768,258.8712,0.1416694,92.87662,49.52508
"42999",104.0481,285.0038,0.07413292,91.432,56.95605
"43000",105.4625,288.8782,0.08079045,93.83585,17.21889
"43001",106.1791,290.8411,0.07043684,94.91022,0.3026028
"43002",100.8496,276.2427,0.06878037,95.033,-0.794699
"43003",106.8569,292.6976,0.05551832,94.3193,-0.8489773
"43004",100.8872,276.3458,0.104813,92.4507,-0.7174538
"43005",103.0646,282.31,0.08056571,91.20754,-0.8499165
"43006",99.44466,272.3943,0.09125444,91.69675,-0.7634656
"43007",93.74052,256.7698,0.1146538,93.13369,-0.8048738
"43008",102.5922,281.0158,0.06903898,94.76823,-0.7874115
"43009",100.9007,276.3825,0.05538676,95.38598,-0.7763778
"43010",97.62263,267.4035,0.08686345,95.2076,-0.7818905
"43011",109.6745,300.4156,0.09941517,95.06944,-0.7883286
"43012",101.4974,278.0172,0.1475433,95.19988,-0.7395831
"43013",100.011,273.9457,0.09853166,95.74281,-0.8039793
"43014",114.3375,313.1882,0.08582724,95.48573,-0.7662694
"43015",107.9309,295.6393,0.09206757,95.41859,-0.7386761
"43016",101.9511,279.26,0.1416573,95.6239,0.6660073
"43017",105.1434,288.004,0.08240703,96.1265,16.88851
"43018",107.4146,294.2251,0.05689388,96.35863,37.16153
"43019",105.5146,289.0208,0.03749326,96.48335,120.6183
"43020",120.06,328.8628,-0.004542952,96.61961,220.1828
"43021",101.08,276.8738,-0.05815552,96.34907,477.5553
"43022",99.80025,273.3683,-0.02319637,92.58885,699.6049
"43023",106.8879,292.7825,-0.0940754,86.75614,949.3854
"43024",87.99366,241.0283,-0.3153362,80.3689,1126.025
"43025",111.8451,306.3611,-0.0707371,69.92778,1292.784
"43026",116.3024,318.5703,-0.09533844,62.52888,1452.375
"43027",108.5683,297.3855,-0.07662678,55.89555,1590.449
"43028",116.3449,318.6866,-0.07881133,51.39666,1720.986
"43029",115.0921,315.2552,-0.05306618,46.28778,1828.496
"43030",115.0314,315.0888,-0.05189795,42.23444,1929.219
"43031",114.1491,312.672,-0.03371453,39.94222,1658.501
"43032",105.9577,290.2346,-0.0330808,37.78889,1679.522
"43033",104.6106,286.5446,-0.05574708,39.56445,1572.679
"43034",114.3455,313.21,-0.02910679,37.34223,1450.131
"43035",110.4859,302.6381,-0.03455487,38.65778,1543.985
"43036",112.7656,308.8826,-0.03746914,37.89,1876.471
"43037",108.5498,297.3347,-0.03964337,37.64556,1827.979
"43038",109.8515,300.9002,-0.03541249,39.06111,1368.545
"43039",117.4954,321.838,-0.03364256,40.58333,1213.909
"43040",116.3708,318.7577,-0.01768916,44.00889,810.9876
"43041",118.0953,323.4814,-0.01013976,43.55778,850.9632
"43042",117.0675,320.6661,-0.01225991,41.9,874.3965
"43043",104.5731,286.4419,-0.01375125,42.06111,755.794
"43044",102.0977,279.6615,0.02444236,42.76555,442.4689
"43045",109.2633,299.2891,0.01031533,43.65333,284.8295
"43046",119.406,327.0716,0.03771407,43.64445,145.7375
"43047",113.4844,310.8513,0.09519498,43.60332,69.26794
"43048",111.5141,305.4545,0.225207,46.10999,17.9172
"43049",119.6014,327.6066,0.4505655,48.33667,0.2298985
"43050",116.5434,319.2305,0.549438,47.30555,-0.9372388
"43051",295.0363,-9999,0.8602972,48.68111,-0.8572694
"43052",360.3515,-9999,0.3418936,49.10444,-0.8094819
"43053",445.8153,-9999,1.411195,46.98555,-0.783768
"43054",368.5616,-9999,1.808128,50.14444,-0.7332012
"43055",233.1131,-9999,1.210408,53.06111,-0.7755419
"43056",99.70041,273.0949,0.8166667,55.61777,-0.7764847
"43057",110.981,303.9942,0.3220226,59.62445,-0.7369457
"43058",111.8563,306.3917,0.3692579,60.54333,-0.7075118
"43059",113.8769,311.9264,0.235603,60.72554,-0.7056703
"43060",101.8637,279.0204,0.7021486,64.01111,-0.6909487
"43061",102.5131,280.7992,0.3765164,65.11333,-0.7176414
"43062",111.6434,305.8086,0.5490563,66.2,-0.6698104
"43063",103.9219,284.6581,0.3779487,70.22111,-0.6541766
"43064",107.9643,295.7309,0.3912689,74.90779,0.9900531
"43065",106.7004,292.269,0.4099451,74.83777,23.32258
"43066",103.2317,282.7675,0.3282048,74.78223,100.0415
"43067",102.3119,280.2481,0.136339,71.40334,221.8638
"43068",109.2393,299.2234,0.04451276,67.4889,378.1932
"43069",105.8306,289.8864,-0.03815617,62.90222,551.8881
"43070",105.0664,287.7931,-0.008432228,59.45445,738.6498
"43071",105.9205,290.1327,-0.06950925,56.52777,928.2461
"43072",103.8006,284.326,-0.1213159,54.37777,1112.314
"43073",112.3376,307.71,-0.04253722,50.50999,1279.072
"43074",113.8346,311.8107,-0.04887284,47.01222,1443.405
"43075",109.2044,299.1277,-0.07348393,43.72111,1401.124
"43076",118.3092,324.0672,-0.0464461,43.61,1397.225
"43077",112.7128,308.7377,-0.04736627,39.44445,1820.475
"43078",109.1001,298.842,-0.0276748,40.33666,1219.911
"43079",114.2707,313.0051,-0.04667798,41.18555,1580.118
"43080",117.1778,320.9683,-0.06522281,38.65444,1743.441
"43081",112.5365,308.255,-0.05246047,36.44667,1663.39
"43082",110.5591,302.8385,-0.02232352,35.21556,1243.464
"43083",117.4761,321.7853,-0.01601401,36.90334,1019.89
"43084",114.5722,313.831,-0.02503501,34.97333,1608.483
"43085",115.8107,317.2235,-0.03503018,34.53444,1636.531
"43086",118.4054,324.3309,-0.05625294,39.98667,1555.493
"43087",120.8254,330.9594,-0.06451134,39.05889,1513.357
"43088",110.4742,302.606,-0.02445885,37.99,889.2761
"43089",115.0274,315.078,0.08929586,42.5,418.7206
"43090",108.5183,297.2484,-0.2139159,45.64111,1049.611
"43091",107.9494,295.6901,-0.3209447,44.01222,737.6644
"43092",164.0358,449.3194,-0.02878834,42.30889,436.9478
"43093",637.3597,-9999,1.463639,44.23555,224.1185
"43094",171.7916,8037,0.3478375,50.07111,62.62288
"43095",106.4298,291.5277,0.5016831,55.72556,26.17675
"43096",103.3829,283.1819,0.1622539,54.19777,5.930033
"43097",104.3417,285.808,0.1091001,54.23444,-0.4313408
"43098",99.15525,271.6016,-0.01463269,58.61556,-0.8976379
"43099",117.7125,322.4327,-0.009055277,70.03445,-0.8811082
"43100",103.7177,284.0989,0.1029489,70.86111,-0.8130919
"43101",107.5257,294.5296,0.1654739,74.63889,-0.7625479
"43102",93.81287,256.968,0.249971,76.08555,-0.7193462
"43103",126.9875,347.8384,0.2280524,77.61333,-0.713848
"43104",137.9121,377.7626,-0.05594477,84.08889,-0.6936252
"43105",177.2148,7710,0.2192918,87.40178,-0.6467289
"43106",197.4963,9618,0.4010793,90.73945,-0.6614701
"43107",329.6227,-9999,0.1257421,88.37072,-0.6311243
"43108",105.2982,288.4281,0.2876996,91.17493,-0.6357296
"43109",123.5988,5279,0.6106862,89.76095,-0.653212
"43110",150.6892,6822,0.5520351,86.62109,-0.6366522
"43111",262.0921,-9999,1.491749,83.33888,-0.5934161
"43112",624.9325,-9999,2.234681,82.27444,0.4259747
"43113",329.7968,-9999,0.6837977,80.76555,15.20646
"43114",252.3347,-9999,0.587403,84.54111,66.29205
"43115",107.4896,294.4306,0.3443388,87.86605,229.3508
"43116",110.3849,302.3615,-0.1052448,88.54533,380.1971
"43117",110.3554,302.2805,-0.05569733,87.33305,556.6638
"43118",114.3366,313.1856,-0.05448266,85.27444,749.9086
"43119",110.9125,303.8066,-0.1298168,83.56001,896.9674
"43120",104.3616,285.8625,-0.2782587,80.08222,960.1873
"43121",120.2865,329.4834,-0.294637,76.17111,1088.482
"43122",110.8256,303.5686,-0.326992,73.61668,1153.403
"43123",92.4464,253.225,-0.6849171,70.48222,1309.111
"43124",88.40067,242.1431,-0.7791154,66.95666,1750.462
"43125",108.8824,298.2458,-0.2448941,61.43333,1849.02
"43126",93.24265,255.4061,-0.3755394,56.27444,1900.551
"43127",75.6339,207.173,-1.057442,52.55333,2005.917
"43128",119.2346,326.6019,-0.1785174,48.07111,1978.102
"43129",100.359,274.8988,-0.2422131,45.49222,1650.786
"43130",118.7026,325.1448,-0.0854212,46.25,1202.412
"43131",105.3645,288.6097,-0.1087591,46.98333,1198.841
"43132",115.0451,315.1265,-0.1271621,46.36333,1414.993
"43133",111.8727,306.4366,-0.18933,51.00888,910.368
"43134",16.97846,127,-2.992186,57.88,656.8768
"43135",56.83748,2117,0.3623081,64.90889,303.5185
"43136",87.80001,240.4978,-0.3427843,71.71111,460.6372
"43137",110.1688,301.7694,-0.1070415,74.86888,185.4975
"43138",99.03141,271.2624,0.02587888,74.79333,643.7679
"43139",140.3133,384.3399,0.009702574,73.14889,104.0618
"43140",163.0126,446.5167,0.0927705,76.63555,28.72431
"43141",33.44926,920,1.769803,85.73299,44.15437
"43142",198.4685,543.6361,-0.07034365,89.77444,30.80317
"43143",89.57846,605,-1.436829,84.18847,21.75942
"43144",160.1638,6256,0.157618,90.89099,12.35395
"43145",151.6955,6939,0.4888005,92.05743,0.3744188
"43146",403.2279,-9999,2.772344,91.48767,-0.5593289
"43147",206.6911,2159,-0.09030777,79.02778,-0.5556568
"43148",763.4106,-9999,1.973535,81.28221,-0.5621025
"43149",102.0404,279.5045,0.8345164,84.62737,-0.5437053
"43150",43.25581,388,-0.3431712,90.28284,-0.5556662
"43151",109.7279,300.5618,0.410398,87.69307,-0.560269
"43152",102.3702,280.408,0.2243784,90.34616,-0.5473893
"43153",108.8007,298.0218,0.2197354,92.14951,-0.5391102
"43154",187.2066,512.7879,0.026106,92.88813,-0.5446288
"43155",183.1295,501.6201,-0.01002979,89.95478,-0.52991
"43156",161.9759,443.6771,0.01564885,90.65887,-0.526234
"43157",171.8521,470.7294,-0.000186273,91.18644,-0.5124413
"43158",172.2349,471.778,0.01845448,93.39269,-0.4912885
"43159",178.6466,489.3408,0.0115952,93.1548,-0.4931344
"43160",181.2819,496.5591,0.02395776,94.21383,-0.4314984
"43161",-9999,-9999,-9999,94.48816,1.14271
"43162",-9999,-9999,-9999,94.81619,9.057994
"43163",-9999,-9999,-9999,94.60324,15.26933
"43164",-9999,-9999,-9999,94.65695,31.46414
"43165",-9999,-9999,-9999,94.34425,44.33598
"43166",-9999,-9999,-9999,94.04305,87.4856
"43167",-9999,-9999,-9999,93.79173,114.6142
"43168",-9999,-9999,-9999,93.68238,154.8695
"43169",-9999,-9999,-9999,93.43298,225.1934
"43170",-9999,-9999,-9999,91.65841,304.031
"43171",-9999,-9999,-9999,90.83921,276.1747
"43172",-9999,-9999,-9999,89.5519,363.318
"43173",-9999,-9999,-9999,89.12239,319.2141
"43174",-9999,-9999,-9999,90.56263,226.9514
"43175",173.6991,475.7887,0.01759484,91.31498,266.9024
"43176",133.0557,364.4601,0.03826441,91.31115,330.2668
"43177",125.5322,343.8522,0.01575773,91.83681,299.4229
"43178",186.9176,511.9963,0.000177754,90.72025,418.4397
"43179",198.9755,545.0247,-0.000836128,90.88139,308.3625
"43180",-9999,-9999,-9999,93.24879,227.3304
"43181",157.9295,432.5934,0.03290995,91.44544,481.6945
"43182",112.9837,309.4798,-0.01790081,85.31497,890.7298
"43183",109.561,300.1045,-0.03444859,82.73,491.7331
"43184",120.333,329.6106,-0.00055862,80.84444,494.1294
"43185",108.6425,297.5885,0.0115512,78.5,404.6692
"43186",115.2,315.5507,0.008952501,77.87667,307.5565
"43187",113.8588,311.8768,0.02306216,79.36445,228.8049
"43188",110.2277,301.9306,0.0208858,81.80222,132.5757
"43189",126.0403,345.244,-0.002920053,84.57666,136.627
"43190",117.6965,322.389,0.001867881,86.34863,25.2703
"43191",162.1765,444.2266,0.008826253,89.25475,63.3283
"43192",224.7957,615.7503,0.02633966,88.20274,37.66555
"43193",167.7212,459.4145,0.0242444,88.92319,0.9090393
"43194",121.8038,333.6396,0.06358937,91.47229,-0.3662006
"43195",116.669,319.5744,0.06206857,92.09579,-0.3993315
"43196",120.5897,330.3139,0.02549025,92.88236,-0.3754113
"43197",110.3421,302.2441,0.07176426,92.74807,-0.3652901
"43198",97.91561,268.206,0.1382008,92.209,-0.3560901
"43199",115.9333,317.5593,0.06056284,91.79268,-0.3588535
"43200",112.7685,308.8905,0.07223168,92.07854,-0.3478131
"43201",110.2496,301.9909,0.07173913,93.17782,-0.3413736
"43202",113.8315,311.802,0.04111089,93.96057,-0.3238916
"43203",111.9587,306.6722,0.02444353,94.82581,-0.3284906
"43204",109.7244,300.552,0.05369624,95.09246,-0.3321702
"43205",105.184,288.1154,0.01286377,94.29245,-0.330329
"43206",121.5217,332.8668,-0.07386131,93.17781,-0.3395303
"43207",143.7768,393.8269,-0.05025098,92.37398,-0.3137655
"43208",112.696,308.6918,0.0458517,92.78453,0.3505712
"43209",104.7905,287.0375,0.1010799,93.28908,12.74839
"43210",115.2,315.5506,0.01696767,92.66366,43.87667
"43211",119.8138,328.1886,0.004768612,92.10923,99.97694
"43212",107.0482,293.2217,0.1110152,91.96149,87.90825
"43213",112.6607,308.5951,-0.006426426,90.76439,180.9983
"43214",134.4451,368.266,-0.02713107,89.34661,218.7211
"43215",-9999,-9999,-9999,90.05838,269.5282
"43216",162.7738,445.8625,0.0319559,87.37526,489.6219
"43217",113.4308,310.7046,-0.1097172,83.14332,762.7815
"43218",122.8706,336.5615,0.001618283,79.90667,638.1598
"43219",129.1018,353.6298,-0.05062041,80.25444,684.1283
"43220",116.0012,317.7452,-0.05718299,81.33334,962.9642
"43221",116.9695,320.3976,-0.05663718,74.02444,1092.625
"43222",119.3035,326.7907,-0.08331302,72.06333,824.0448
"43223",86.59431,237.1952,-0.3365109,76.45779,1357.205
"43224",113.927,312.0637,-0.05190515,67.88889,1378.162
"43225",123.1136,337.2272,-0.04190546,65.18888,896.8859
"43226",124.7018,341.5777,-0.04251391,61.99331,1025.443
"43227",106.0774,290.5624,-0.0562761,58.28666,993.7491
"43228",126.5373,346.6053,-0.05973175,54.47555,1101.153
"43229",111.7069,305.9824,-0.1353671,52.23444,1444.508
"43230",123.1598,337.3538,-0.0436033,50.52222,853.4062
"43231",117.6815,322.3478,-0.02995387,51.01444,776.9684
"43232",124.4275,340.8263,-0.02634853,51.25666,601.6111
"43233",110.4646,302.5796,0.009289922,54.25555,262.6527
"43234",119.7144,327.9163,0.01248112,59.07777,284.486
"43235",106.8348,292.6372,-0.01550117,59.04555,363.2488
"43236",110.468,302.5891,0.004816372,56.41555,268.6422
"43237",111.2826,304.8203,0.01754099,55.05666,201.543
"43238",105.6087,289.2786,0.03495947,57.89666,116.1643
"43239",110.616,302.9945,0.007438426,63.71222,75.93597
"43240",114.9991,315.0003,0.03204565,68.41222,15.54127
"43241",110.1069,301.5998,0.007992038,73.55334,0.8188707
"43242",105.9089,290.1009,0.09515036,77.67223,-0.2714372
"43243",111.9345,306.6061,0.04969794,80.87446,-0.2631603
"43244",106.3378,291.2757,0.04888677,83.22889,-0.2769701
"43245",112.5731,308.3552,0.03713646,83.28666,-0.2659309
"43246",106.0604,290.5158,0.05043636,82.51446,-0.2475278
"43247",103.0822,282.3582,0.01097604,82.4789,-0.2594917
"43248",107.2402,293.7476,0.03358319,83.23112,-0.2456884
"43249",111.7942,306.2217,0.04064397,84.04333,-0.2493717
"43250",110.0531,301.4525,0.01220455,84.23221,-0.2429306
"43251",106.71,292.2953,0.01793145,83.13889,-0.2291282
"43252",102.3343,280.3095,0.04588858,83.41778,-0.2282078
"43253",111.1415,304.4338,0.0493536,83.63778,-0.2226884
"43254",119.4438,327.175,0.01567155,83.45445,-0.2033662
"43255",107.0698,293.2807,0.04593117,83.14,-0.2052078
"43256",109.2086,299.1393,0.06592659,83.94666,0.9073565
"43257",106.2085,290.9215,0.07067465,83.75224,16.43488
"43258",117.0344,320.5754,0.04561601,82.60221,70.41618
"43259",105.6455,289.3795,0.02191092,80.86777,88.58997
"43260",119.9281,328.5017,0.01232356,79.73222,162.4711
"43261",106.5931,291.9749,-0.01072278,76.43777,236.1588
"43262",119.0146,325.9995,-0.01384224,75.30334,309.417
"43263",108.9289,298.3732,-0.04915002,74.45555,545.8337
"43264",118.9161,325.7295,-0.09390429,69.71889,955.2313
"43265",124.3316,340.5635,-0.0868193,64.31444,1299.719
"43266",123.9925,339.6347,-0.09076582,63.46444,760.8627
"43267",119.4997,327.3281,-0.03498586,63.1111,697.6354
"43268",118.7944,325.3964,-0.05683265,58.20111,1187.283
"43269",94.93632,260.0453,-0.09042841,55.17666,1079.371
"43270",115.1172,315.324,-0.1001098,55.74333,1165.65
"43271",118.8903,325.6589,-0.07801843,55.50777,1141.364
"43272",118.5517,324.7315,-0.08490448,54.40111,1407.487
"43273",108.358,296.8093,-0.1357858,54.6811,1271.757
"43274",118.7726,325.3367,-0.07567468,51.83777,1336.769
"43275",117.4479,321.708,-0.09981449,51.21333,1248.527
"43276",117.7756,322.6057,-0.06583796,46.44778,1571.887
"43277",119.4415,327.1688,-0.06974078,45.79889,1289.836
"43278",110.2163,301.8995,-0.08234419,46.54333,900.1742
"43279",119.1366,326.3336,-0.04874662,48.46111,766.7728
"43280",120.3351,329.6164,-0.04472635,48.48111,895.1976
"43281",111.7505,306.1019,-0.07298289,49.07888,934.2512
"43282",119.2239,326.5726,-0.02012514,49.87666,493.2768
"43283",103.7989,284.3213,-0.01448638,51.38333,335.6193
"43284",109.7619,300.6549,-0.01514788,52.48222,440.4276
"43285",98.21489,269.0258,-0.02928721,52.78999,414.7297
"43286",110.3104,302.1573,0.01359635,54.2,248.1909
"43287",112.62,308.4835,0.05614155,56.67666,113.4482
"43288",280.2576,-9999,0.4121176,60.51333,23.95743
"43289",432.2026,-9999,1.346387,63.20555,1.365231
"43290",112.0216,306.8444,0.6174741,65.73,-0.1794109
"43291",458.4907,-9999,0.7707442,67.04333,-0.1886235
"43292",1275.803,-9999,2.548158,66.60666,-0.1923104
"43293",536.3529,-9999,0.627794,66.93999,-0.1886387
"43294",330.8951,-9999,0.73697,68.3411,-0.1766806
"43295",1930.361,-9999,3.574528,70.16222,-0.1693219
"43296",294.6526,-9999,0.1358757,72.81555,-0.1711663
"43297",113.8766,311.9255,0.7245067,76.2711,-0.184055
"43298",113.3629,310.5187,0.6641031,74.91778,-0.1803755
"43299",471.3972,-9999,0.213095,79.47334,-0.1757745
"43300",124.6077,341.3199,0.7061183,82.65222,-0.1831384
"43301",297.6842,1702,-20.13357,81.29443,-0.1859021
"43302",109.0193,298.6208,0.4240879,80.15666,-0.1905063
"43303",112.436,307.9797,0.6034191,83.65111,-0.1500125
"43304",945.7203,-9999,1.451725,82.45444,1.424666
"43305",397.9387,-9999,0.9075406,82.73445,25.09117
"43306",216.1279,9964,0.8570008,83.74778,104.9983
"43307",160.3669,7096,0.2577722,81.44556,230.0047
"43308",126.3821,346.1802,-0.1618015,79.35555,385.4291
"43309",105.9275,290.1517,-0.3633307,74.50556,561.4089
"43310",104.3793,285.9112,-0.3561791,68.99889,748.1404
"43311",75.06372,205.6111,-1.597465,66.07667,935.4798
"43312",78.42945,214.8304,-1.8289,63.40999,1119.72
"43313",29.83163,180,-24.26332,60.26777,1308.183
"43314",83.25062,228.0364,-0.7242067,55.56666,1515.748
"43315",69.98206,191.6917,-1.373755,52.46111,1601.787
"43316",121.1735,331.9131,-0.1718521,48.97,1927.775
"43317",97.9824,268.389,-0.5277918,47.64111,1405.672
"43318",110.5585,302.8368,-0.3640417,46.44334,1642.555
"43319",110.3358,302.2269,-0.1865821,46.15111,1012.651
"43320",129.1175,353.6729,-0.1438845,45.02555,1313.182
"43321",108.186,296.3383,-0.2487006,43.30778,1829.706
"43322",120.0185,328.7492,-0.1839961,43.08667,1660.821
"43323",102.8439,281.7053,-0.4338954,41.45111,1921.188
"43324",104.5065,286.2594,-0.2231581,41.08111,1857.838
"43325",99.61406,272.8584,-0.309258,40.80555,1715.974
"43326",119.8015,328.155,-0.1188228,39.64,1676.385
"43327",100.6071,275.5786,-0.2616963,39.85667,1525.908
"43328",125.5836,343.993,-0.09503961,39.81777,1265.316
"43329",108.9712,298.4891,-0.1152543,39.53778,1184.804
"43330",116.3446,318.6859,-0.07439468,40.19778,841.5656
"43331",132.0069,361.5873,-0.04061439,40.89445,720.1341
"43332",110.6891,303.1946,-0.03673168,42.11222,609.8927
"43333",108.1678,296.2883,0.05103669,44.22888,156.5449
"43334",93.82001,256.9875,0.1378553,46.24667,112.4462
"43335",103.746,284.1765,0.3061435,49.03556,53.43774
"43336",101.1227,276.9906,0.4027562,52.8111,14.11346
"43337",105.3596,288.5963,0.3927595,55.13111,0.8194633
