"","x","y","rowSums(fia.transp[3:31], na.rm = TRUE)"
"4350",621000,966000,376294228.539999
"4351",629000,966000,528004658.881455
"4352",637000,966000,32164964.0884933
"4353",645000,966000,1070191285.21325
"4354",653000,966000,544246015.426902
"4355",677000,966000,502395741.387248
"4356",701000,966000,144344061.48931
"4357",837000,966000,122745278.416626
"4358",869000,966000,885327241.149121
"4359",877000,966000,684388327.441811
"4360",885000,966000,603912746.393308
"4361",893000,966000,555948961.440768
"4362",901000,966000,336718152.158326
"4363",909000,966000,770670163.751879
"4364",917000,966000,110127587.387429
"4365",925000,966000,72127862.5165044
"4366",941000,966000,9916555.74111261
"4367",957000,966000,104821939.695366
"4368",973000,966000,140509316.306864
"4369",981000,966000,531129156.92348
"4370",989000,966000,285474196.159804
"4424",21000,958000,158483257.346143
"4425",69000,958000,70751713.9692519
"4426",77000,958000,455715905.912148
"4427",125000,958000,836576587.653206
"4428",133000,958000,1357482808.33571
"4429",181000,958000,1116954556.61057
"4430",189000,958000,28138745.2901766
"4431",205000,958000,159266813.456052
"4432",237000,958000,453359208.886139
"4433",245000,958000,124198453.029566
"4434",253000,958000,378812456.776727
"4435",261000,958000,69752364.4744554
"4436",269000,958000,67082348.5032934
"4437",277000,958000,360307966.796529
"4438",285000,958000,207637385.660936
"4439",301000,958000,774315068.466084
"4440",309000,958000,162718958.272172
"4441",317000,958000,192426262.140895
"4442",325000,958000,47960382.4079177
"4443",333000,958000,45392152.8612659
"4444",349000,958000,162510142.519417
"4445",357000,958000,175791881.172797
"4446",365000,958000,498597638.915939
"4447",373000,958000,606444348.752017
"4448",381000,958000,290907529.926825
"4449",389000,958000,423429679.722502
"4450",413000,958000,239302459.052736
"4451",421000,958000,108455932.383114
"4452",445000,958000,166527872.211551
"4453",453000,958000,388039365.500957
"4454",477000,958000,461288506.129726
"4455",485000,958000,592453681.453271
"4456",493000,958000,221543625.263681
"4457",501000,958000,472678724.176117
"4458",509000,958000,280489750.300851
"4459",517000,958000,789757651.423998
"4460",525000,958000,516898830.566081
"4461",533000,958000,245905998.815108
"4462",541000,958000,1092203128.01276
"4463",549000,958000,484747241.104449
"4464",557000,958000,646752610.585406
"4465",565000,958000,868410706.428801
"4466",573000,958000,1980397966.99967
"4467",581000,958000,1083065839.69465
"4468",589000,958000,968715679.184213
"4469",597000,958000,535402650.114661
"4470",605000,958000,273035575.661253
"4471",613000,958000,277143290.87075
"4472",629000,958000,92276733.4437119
"4473",637000,958000,741368480.920755
"4474",645000,958000,265695610.38271
"4475",653000,958000,626107195.324857
"4476",685000,958000,173560708.918389
"4477",693000,958000,390929255.893418
"4478",701000,958000,260127773.271121
"4479",781000,958000,181919044.439513
"4480",813000,958000,545182722.429224
"4481",837000,958000,492104133.068082
"4482",845000,958000,295811644.573821
"4483",853000,958000,444743509.082658
"4484",869000,958000,264538805.127191
"4485",885000,958000,316074019.13361
"4486",893000,958000,767091201.444344
"4487",901000,958000,368706189.15092
"4488",909000,958000,1095828463.65507
"4489",917000,958000,132114800.858621
"4490",925000,958000,187027514.920169
"4491",933000,958000,148144364.394368
"4492",941000,958000,107391129.988513
"4493",957000,958000,1660706985.86297
"4494",973000,958000,153000657.812822
"4495",989000,958000,87246190.8275312
"4552",61000,950000,149272876.492712
"4553",133000,950000,605269691.467668
"4554",157000,950000,606876813.209304
"4555",165000,950000,236937674.462703
"4556",197000,950000,54970702.4058632
"4557",213000,950000,357302819.477494
"4558",245000,950000,170008635.459023
"4559",253000,950000,809216234.032887
"4560",293000,950000,363929442.330384
"4561",301000,950000,446903142.363742
"4562",309000,950000,480981769.693749
"4563",317000,950000,25408707.1960993
"4564",333000,950000,248005281.589496
"4565",341000,950000,398421104.865694
"4566",349000,950000,179049372.107766
"4567",357000,950000,370050355.495458
"4568",365000,950000,639068773.712669
"4569",373000,950000,14381912.6259223
"4570",381000,950000,846030017.868064
"4571",389000,950000,552884121.058236
"4572",397000,950000,435972545.760382
"4573",405000,950000,668167908.008676
"4574",413000,950000,489646851.121587
"4575",429000,950000,313894162.272318
"4576",437000,950000,313139511.65228
"4577",461000,950000,587283259.520075
"4578",469000,950000,235657959.640619
"4579",477000,950000,47613391.1919296
"4580",485000,950000,517832869.411398
"4581",501000,950000,665934801.189643
"4582",509000,950000,304311977.454833
"4583",525000,950000,477999545.069758
"4584",533000,950000,0
"4585",541000,950000,305775447.182834
"4586",549000,950000,607599303.828776
"4587",557000,950000,1244956140.22828
"4588",565000,950000,1229294735.39299
"4589",573000,950000,1922900831.16043
"4590",581000,950000,333800046.161564
"4591",589000,950000,550040773.835766
"4592",597000,950000,330405569.86598
"4593",605000,950000,357916050.438888
"4594",613000,950000,100427024.150563
"4595",621000,950000,0
"4596",637000,950000,75098851.9543984
"4597",645000,950000,275407850.945806
"4598",653000,950000,347335089.316141
"4599",685000,950000,365304940.669513
"4600",693000,950000,599549658.241548
"4601",781000,950000,667712617.33728
"4602",845000,950000,87074952.1614951
"4603",853000,950000,11299750.0253452
"4604",877000,950000,1003859033.78066
"4605",885000,950000,371024748.651325
"4606",893000,950000,942204960.246682
"4607",901000,950000,188518957.818813
"4608",917000,950000,278548484.376615
"4609",925000,950000,180730117.088328
"4610",933000,950000,367044372.133281
"4611",941000,950000,306637073.592463
"4612",949000,950000,581216843.079566
"4613",957000,950000,21519385.1040791
"4614",965000,950000,355384170.444631
"4615",973000,950000,17308498.7653415
"4616",981000,950000,178571928.576696
"4617",989000,950000,82700395.8080492
"4672",125000,942000,210434797.41504
"4673",157000,942000,6282547.48195925
"4674",181000,942000,162616501.001475
"4675",205000,942000,566648148.303603
"4676",221000,942000,532665188.919109
"4677",237000,942000,68645259.4130115
"4678",245000,942000,170913057.813845
"4679",253000,942000,896195390.085695
"4680",269000,942000,13095054.1584994
"4681",277000,942000,370176298.57076
"4682",285000,942000,618211067.674672
"4683",293000,942000,1385867620.51934
"4684",301000,942000,477998733.37961
"4685",309000,942000,225716983.726177
"4686",317000,942000,1050524397.19453
"4687",333000,942000,208639071.071192
"4688",357000,942000,922694352.190643
"4689",365000,942000,613347339.802309
"4690",373000,942000,194710384.308108
"4691",381000,942000,187342463.041695
"4692",389000,942000,350659821.546549
"4693",397000,942000,276126963.959997
"4694",405000,942000,610780808.738258
"4695",413000,942000,661751043.20402
"4696",421000,942000,342972290.965837
"4697",437000,942000,274305530.559467
"4698",445000,942000,185492869.710027
"4699",453000,942000,26026947.5490897
"4700",461000,942000,488990704.697384
"4701",469000,942000,355339254.23175
"4702",477000,942000,791246776.301423
"4703",485000,942000,306301829.321083
"4704",493000,942000,271445496.565275
"4705",501000,942000,261164070.80992
"4706",509000,942000,403600624.864779
"4707",517000,942000,256940035.303218
"4708",525000,942000,547208813.084969
"4709",533000,942000,429018565.72574
"4710",541000,942000,296225668.297685
"4711",549000,942000,409730900.395157
"4712",557000,942000,482238818.028571
"4713",565000,942000,808707380.702855
"4714",573000,942000,880779733.281931
"4715",581000,942000,251907983.744356
"4716",589000,942000,404214300.278248
"4717",597000,942000,638912445.90474
"4718",605000,942000,0
"4719",613000,942000,495317978.113595
"4720",637000,942000,192813687.109757
"4721",645000,942000,128459931.503947
"4722",677000,942000,311783826.535248
"4723",685000,942000,336746852.009007
"4724",693000,942000,447082927.058416
"4725",773000,942000,1278882601.82029
"4726",837000,942000,22226446.101441
"4727",845000,942000,686348231.776097
"4728",853000,942000,641721785.464983
"4729",861000,942000,218862812.711277
"4730",869000,942000,475377014.010623
"4731",877000,942000,354868728.192116
"4732",885000,942000,304743637.233881
"4733",893000,942000,575121877.021486
"4734",901000,942000,928118713.735073
"4735",909000,942000,387154933.249741
"4736",917000,942000,451271311.128394
"4737",925000,942000,189847678.713511
"4738",933000,942000,1299434189.7279
"4739",941000,942000,25707300.8656814
"4740",949000,942000,82940533.053014
"4741",957000,942000,1000071377.67744
"4742",965000,942000,3440897.12263898
"4743",973000,942000,126056248.127033
"4744",981000,942000,515927909.718198
"4745",997000,942000,78363865.0258146
"4799",101000,934000,143906413.396908
"4800",125000,934000,426135644.546147
"4801",133000,934000,5871435.7047194
"4802",149000,934000,1945744079.61733
"4803",173000,934000,251302686.113571
"4804",189000,934000,546308349.50493
"4805",205000,934000,34251166.801149
"4806",221000,934000,150934100.910429
"4807",229000,934000,213920481.35709
"4808",245000,934000,308745176.360142
"4809",253000,934000,557442151.551857
"4810",261000,934000,743004488.737084
"4811",285000,934000,145819095.544721
"4812",301000,934000,111714280.56013
"4813",309000,934000,475359420.287944
"4814",317000,934000,355483462.520273
"4815",325000,934000,357223182.65218
"4816",341000,934000,167501628.898612
"4817",349000,934000,175992761.055515
"4818",365000,934000,991457425.797699
"4819",373000,934000,688472860.789081
"4820",381000,934000,102345113.837739
"4821",389000,934000,313883204.54357
"4822",397000,934000,189361429.658757
"4823",405000,934000,381851409.567862
"4824",413000,934000,300512778.502988
"4825",421000,934000,387253532.743132
"4826",437000,934000,628084615.776289
"4827",445000,934000,15603175.3080941
"4828",453000,934000,474512153.028749
"4829",461000,934000,707012002.303769
"4830",477000,934000,571068658.286871
"4831",485000,934000,529030334.306377
"4832",493000,934000,339395663.78479
"4833",501000,934000,378922585.057727
"4834",509000,934000,496898498.259032
"4835",517000,934000,1243470670.75463
"4836",525000,934000,268264759.195883
"4837",533000,934000,601284778.398853
"4838",541000,934000,509696528.921197
"4839",549000,934000,440613759.428699
"4840",557000,934000,600632838.964867
"4841",565000,934000,503298519.582749
"4842",573000,934000,1265433838.0132
"4843",581000,934000,799900554.039732
"4844",589000,934000,391754588.436385
"4845",597000,934000,515490192.726196
"4846",605000,934000,483781705.872926
"4847",613000,934000,51200022.8774238
"4848",621000,934000,795198828.431999
"4849",629000,934000,39927366.0753035
"4850",637000,934000,369875856.696759
"4851",677000,934000,236836623.65912
"4852",685000,934000,457773962.733563
"4853",805000,934000,1039462867.66705
"4854",821000,934000,329020910.345447
"4855",853000,934000,632633742.683742
"4856",861000,934000,616666824.43866
"4857",869000,934000,778702471.846622
"4858",877000,934000,68275605.4229188
"4859",885000,934000,236760262.256211
"4860",893000,934000,1866458217.27298
"4861",901000,934000,136334920.196848
"4862",909000,934000,760023797.973478
"4863",917000,934000,254830896.295216
"4864",925000,934000,98892738.4755317
"4865",933000,934000,355824287.444522
"4866",941000,934000,239582501.617824
"4867",949000,934000,593950285.811716
"4868",957000,934000,311064002.222568
"4869",965000,934000,190058836.264131
"4870",973000,934000,563912055.831949
"4871",981000,934000,755006339.783324
"4928",101000,926000,10568320.5648146
"4929",189000,926000,197242908.233229
"4930",213000,926000,164148974.012872
"4931",221000,926000,41721338.1227547
"4932",229000,926000,33781494.7298188
"4933",261000,926000,349415715.767161
"4934",269000,926000,368891971.077933
"4935",285000,926000,776906071.871137
"4936",293000,926000,298805954.094088
"4937",301000,926000,516412302.810711
"4938",309000,926000,481554694.917547
"4939",317000,926000,111740790.799337
"4940",333000,926000,228065050.9505
"4941",341000,926000,53056807.2687552
"4942",349000,926000,410573325.624966
"4943",357000,926000,317200481.72375
"4944",381000,926000,398756896.337615
"4945",389000,926000,564536741.627197
"4946",397000,926000,719587991.153063
"4947",405000,926000,568886968.786052
"4948",413000,926000,419156490.012666
"4949",421000,926000,219691494.410869
"4950",429000,926000,612035826.483554
"4951",445000,926000,505779581.743614
"4952",453000,926000,41899768.7480384
"4953",461000,926000,608900719.368526
"4954",469000,926000,460505334.085568
"4955",477000,926000,69096613.1607605
"4956",485000,926000,180733416.117102
"4957",493000,926000,542898123.844583
"4958",509000,926000,296561550.62967
"4959",517000,926000,294390108.937244
"4960",525000,926000,415206328.712007
"4961",533000,926000,58304048.3498551
"4962",541000,926000,452969441.221571
"4963",549000,926000,956767649.019748
"4964",557000,926000,66550189.858513
"4965",565000,926000,538684496.881615
"4966",573000,926000,1206817593.30244
"4967",581000,926000,100473114.420089
"4968",589000,926000,135014840.829632
"4969",597000,926000,1774829.86347478
"4970",605000,926000,393696930.507884
"4971",613000,926000,372778589.759065
"4972",621000,926000,368611404.697774
"4973",629000,926000,32306545.2654253
"4974",661000,926000,786114414.441548
"4975",669000,926000,288165875.700993
"4976",677000,926000,196466365.824926
"4977",781000,926000,1928464356.70707
"4978",789000,926000,588166982.633753
"4979",797000,926000,578162636.022741
"4980",829000,926000,236724684.412597
"4981",837000,926000,174760824.931985
"4982",845000,926000,0
"4983",853000,926000,1462260083.50356
"4984",861000,926000,520392770.484194
"4985",869000,926000,500594528.701732
"4986",885000,926000,959455661.109658
"4987",893000,926000,293168345.466611
"4988",901000,926000,91978173.5475851
"4989",909000,926000,567196101.39582
"4990",917000,926000,418301003.235021
"4991",925000,926000,1301490266.95845
"4992",933000,926000,250597459.450534
"4993",941000,926000,602901583.769299
"4994",949000,926000,135490639.137445
"4995",973000,926000,101823706.768024
"4996",981000,926000,214577435.490622
"5053",5000,918000,166934780.354819
"5054",45000,918000,231855488.750469
"5055",93000,918000,468962846.511304
"5056",117000,918000,43802478.4390317
"5057",141000,918000,352736395.19711
"5058",149000,918000,272186863.367215
"5059",173000,918000,427578239.629563
"5060",189000,918000,115493936.056643
"5061",205000,918000,585454329.283098
"5062",213000,918000,280301962.796032
"5063",229000,918000,112273322.338485
"5064",237000,918000,129589937.301067
"5065",245000,918000,133864273.67384
"5066",261000,918000,181825466.633851
"5067",269000,918000,172584715.265162
"5068",277000,918000,88990666.1403578
"5069",285000,918000,711008989.07174
