x,y,cell,Alder,Ash,Basswood,Beech,Birch,Black gum,Buckeye,Cedar/juniper,Cherry,Dogwood,Elm,Fir,Hackberry,Hemlock,Hickory,Ironwood,Maple,No tree,Oak,Other hardwood,Pine,Poplar,Spruce,Sycamore,Tamarack,Tulip poplar,Unknown tree,Walnut,Willow,NA
133000,1398000,3578,0,0,0,0,0,0,0,281.94,0,0,0,0,0,0,0,0,0,0,0,0,500.38,40.64,81.28,0,287.02,0,0,0,0,0
141000,1398000,3579,0,0,0,0,0,0,0,68.58,0,0,0,0,0,0,0,0,0,0,0,0,467.36,0,81.28,0,457.2,0,0,0,0,0
149000,1398000,3580,0,0,0,0,0,0,0,251.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.72,0,579.12,0,0,0,0,0
157000,1398000,3581,0,0,0,0,0,0,0,195.58,0,0,0,0,0,0,0,0,0,0,0,0,0,99.06,66.04,0,160.02,0,0,0,0,0
165000,1398000,3582,0,0,0,0,60.96,0,0,0,0,0,0,210.82,0,0,0,0,0,0,0,0,35.56,190.5,210.82,0,563.88,0,0,0,0,0
173000,1398000,3583,0,25.4,0,0,127,0,0,330.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.36,0,302.26,0,0,0,0,0
181000,1398000,3584,0,0,0,0,20.32,0,0,20.32,0,0,71.12,20.32,0,0,0,0,35.56,0,0,0,0,114.3,332.74,0,264.16,0,0,0,0,0
189000,1398000,3585,0,0,0,0,20.32,0,0,66.04,0,0,0,0,0,0,0,0,0,0,0,0,0,40.64,45.72,0,271.78,0,0,0,0,0
197000,1398000,3586,0,0,0,0,83.82,0,0,60.96,0,0,0,20.32,0,0,0,0,0,0,0,0,0,66.04,185.42,0,91.44,0,0,0,0,0
205000,1398000,3587,0,30.48,0,0,25.4,0,0,121.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.98,0,0,0,0,0
213000,1398000,3588,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,0,0,0,0,40.64,0,0,0,0,0,0,0,0
-27000,1390000,3854,0,25.4,0,0,0,0,0,0,0,0,86.36,0,0,0,0,0,45.72,0,114.3,0,0,0,0,0,0,0,0,0,0,0
-19000,1390000,3855,0,20.32,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,279.4,0,0,40.64,0,0,0,0,0,0,0,0
-3000,1390000,3857,0,30.48,0,0,0,0,0,0,0,0,73.66,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,0,0
5000,1390000,3858,0,0,25.4,0,0,0,0,0,0,0,109.22,0,0,0,0,0,0,0,60.96,0,0,0,0,0,0,0,0,0,0,0
21000,1390000,3860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.52,0,0,0,0,0,0,0,0
29000,1390000,3861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.02,0,0,144.78,0,0,0,0,0,0,0,0
37000,1390000,3862,0,0,0,0,0,0,0,0,0,0,22.86,0,0,0,0,0,0,0,106.68,0,0,370.84,20.32,0,175.26,0,0,0,0,0
45000,1390000,3863,0,0,0,0,22.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868.68,0,0,0,0,0,0,0,0
53000,1390000,3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378.46,0,0,0,0,0,0,0,0
61000,1390000,3865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.96,0,0,50.8,0,0,63.5,0,0,0,0,0
69000,1390000,3866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.36,0,0,0,0,0
77000,1390000,3867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8,0,0,0,0,0
85000,1390000,3868,0,0,0,0,0,0,0,0,0,0,60.96,0,0,0,0,0,0,0,0,0,0,20.32,20.32,0,302.26,0,0,0,0,0
93000,1390000,3869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.28,25.4,0,40.64,0,0,0,0,0
101000,1390000,3870,0,0,0,0,20.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.58,0,0,0,0,0
109000,1390000,3871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.32,0,71.12,0,0,0,0,0
117000,1390000,3872,0,0,0,0,0,0,0,25.4,0,0,0,20.32,0,0,0,0,0,0,0,0,0,60.96,0,0,40.64,0,0,0,0,0
125000,1390000,3873,0,0,0,0,20.32,0,0,83.82,0,0,0,58.42,0,0,0,0,0,0,0,0,0,0,43.18,0,444.5,0,0,0,0,0
133000,1390000,3874,0,0,0,0,0,0,0,416.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.3,0,922.02,0,0,0,0,0
141000,1390000,3875,0,20.32,0,0,99.06,0,0,160.02,0,0,22.86,116.84,0,0,0,0,0,0,0,0,370.84,81.28,231.14,0,322.58,0,0,0,0,0
149000,1390000,3876,0,0,0,0,20.32,0,0,165.1,0,0,0,66.04,0,0,0,0,0,0,0,0,134.62,91.44,177.8,0,414.02,0,0,0,0,0
157000,1390000,3877,0,40.64,0,0,50.8,0,0,66.04,0,0,76.2,0,0,0,0,0,0,0,0,0,43.18,30.48,200.66,0,487.68,0,0,0,0,0
165000,1390000,3878,0,0,0,0,66.04,0,0,109.22,0,0,0,0,0,0,0,0,0,0,0,0,40.64,139.7,233.68,0,431.8,0,0,0,0,0
173000,1390000,3879,0,20.32,20.32,0,106.68,0,0,266.7,0,0,0,137.16,0,0,0,0,0,0,0,0,0,332.74,355.6,0,523.24,0,0,0,0,0
181000,1390000,3880,0,22.86,0,0,78.74,0,0,0,0,0,25.4,78.74,0,0,0,0,0,0,0,0,0,175.26,218.44,0,307.34,0,0,0,0,0
189000,1390000,3881,0,20.32,0,0,20.32,0,0,124.46,0,0,0,0,0,0,0,0,0,0,0,0,0,101.6,170.18,0,518.16,0,0,0,0,0
197000,1390000,3882,0,20.32,0,0,68.58,0,0,287.02,0,0,20.32,22.86,0,0,0,0,0,0,0,0,0,187.96,116.84,0,152.4,0,0,0,0,0
205000,1390000,3883,0,0,0,0,48.26,0,0,386.08,0,0,0,20.32,0,0,0,0,0,0,0,0,96.52,170.18,185.42,0,497.84,0,0,0,0,0
213000,1390000,3884,0,0,0,0,60.96,0,0,444.5,0,0,0,40.64,0,0,0,0,0,0,0,0,116.84,101.6,228.6,0,43.18,0,0,0,0,0
221000,1390000,3885,0,0,0,0,93.98,0,0,25.4,0,0,0,30.48,0,0,0,0,0,0,0,0,0,104.14,55.88,0,134.62,0,0,0,0,0
-27000,1382000,4150,0,0,0,0,0,0,0,0,0,0,182.88,0,0,0,0,0,0,0,238.76,0,0,0,0,0,0,0,0,0,0,0
-19000,1382000,4151,0,0,25.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.1,0,0,81.28,0,0,0,0,0,0,0,0
21000,1382000,4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.38,0,0,0,0,0,0,0,0
37000,1382000,4158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,0,0,116.84,0,0,0,0,0,0,0,0
45000,1382000,4159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,0,0,190.5,0,0,0,0,0,0,0,0
61000,1382000,4161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.32,0,101.6,0,0,0,0,0
69000,1382000,4162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.64,0,0,0,0,0
77000,1382000,4163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.96,0,0,25.4,0,0,0,0,0,0,0,0
85000,1382000,4164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8,0,0,22.86,20.32,0,86.36,0,0,0,0,0
93000,1382000,4165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8,0,45.72,0,0,0,0,0
101000,1382000,4166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.96,40.64,0,132.08,0,0,0,0,0
109000,1382000,4167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.94,0,116.84,0,0,0,0,0
117000,1382000,4168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.64,0,0,167.64,0,0,0,0,0
125000,1382000,4169,0,0,0,0,30.48,0,0,71.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.32,0,335.28,0,0,0,0,0
133000,1382000,4170,0,0,0,0,0,0,0,157.48,0,0,0,20.32,0,0,0,0,0,0,0,0,0,40.64,162.56,0,426.72,0,0,0,0,0
141000,1382000,4171,0,20.32,0,0,35.56,0,0,0,0,0,22.86,182.88,0,0,0,0,0,0,0,0,71.12,213.36,162.56,0,342.9,0,0,0,0,0
149000,1382000,4172,0,0,0,0,30.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.48,127,91.44,0,264.16,0,0,0,0,0
157000,1382000,4173,0,20.32,0,0,327.66,0,0,96.52,0,0,20.32,127,0,0,0,0,0,0,0,0,33.02,439.42,525.78,0,815.34,0,0,0,0,0
165000,1382000,4174,0,20.32,0,0,50.8,0,0,63.5,0,0,0,0,0,0,0,0,0,0,0,0,0,215.9,157.48,0,642.62,0,0,0,0,0
173000,1382000,4175,0,0,0,0,172.72,0,0,200.66,0,0,0,0,0,0,0,0,0,0,0,0,0,165.1,132.08,0,1018.54,0,0,0,0,0
181000,1382000,4176,0,58.42,0,0,55.88,0,0,279.4,0,0,0,55.88,0,0,0,0,0,0,0,0,71.12,340.36,294.64,0,447.04,0,0,0,0,0
189000,1382000,4177,0,0,0,0,0,0,0,43.18,0,0,0,0,0,0,0,0,0,0,0,0,78.74,45.72,177.8,0,480.06,0,0,0,0,0
197000,1382000,4178,0,0,0,0,50.8,0,0,137.16,0,0,0,43.18,0,0,0,0,0,0,0,0,86.36,55.88,104.14,0,114.3,0,0,0,0,0
205000,1382000,4179,0,0,0,0,20.32,0,0,60.96,0,0,0,25.4,0,0,0,0,0,0,0,0,0,22.86,91.44,0,220.98,0,0,0,0,0
213000,1382000,4180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.62,152.4,0,157.48,0,0,0,0,0
221000,1382000,4181,0,0,0,0,0,0,0,0,0,0,76.2,226.06,0,0,0,0,0,0,0,0,0,182.88,309.88,0,76.2,0,0,0,0,0
229000,1382000,4182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.32,71.12,20.32,0,0,0,0,0,0,0
237000,1382000,4183,0,0,0,0,30.48,0,0,0,0,0,30.48,0,0,0,0,0,0,0,71.12,0,0,30.48,0,0,0,0,0,0,0,0
245000,1382000,4184,0,0,0,0,20.32,0,0,20.32,0,0,0,45.72,0,0,0,0,0,0,0,0,0,99.06,0,0,0,0,0,0,0,0
253000,1382000,4185,0,0,0,0,134.62,0,0,309.88,0,0,0,101.6,0,0,0,0,0,0,0,0,0,863.6,198.12,0,20.32,0,0,0,0,0
261000,1382000,4186,0,0,0,0,40.64,0,0,139.7,0,0,0,0,0,0,0,0,0,0,0,0,0,269.24,86.36,0,96.52,0,0,0,0,0
269000,1382000,4187,0,0,0,0,22.86,0,0,170.18,0,0,0,43.18,0,0,0,0,0,0,0,0,360.68,350.52,40.64,0,25.4,0,0,0,0,0
277000,1382000,4188,0,22.86,0,0,40.64,0,0,40.64,0,0,0,40.64,0,0,0,0,0,0,0,0,586.74,106.68,68.58,0,91.44,0,0,0,0,0
285000,1382000,4189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.06,93.98,0,0,0,0,0,0,0,0
-27000,1374000,4446,0,0,30.48,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,40.64,0,0,0,0,0,0,0,0,0,0,0
-19000,1374000,4447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.56,0,0,20.32,0,0,0,0,0,0,0,0
-3000,1374000,4449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.72,0,0,0,0,0,0,0,0,0,0,0
5000,1374000,4450,0,0,0,0,0,0,0,0,0,0,20.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29000,1374000,4453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.56,0,0,0,0,0,0,0,0
37000,1374000,4454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.94,0,0,0,0,0,0,0,0
45000,1374000,4455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.32,0,0,121.92,0,0,0,0,0,0,0,0
53000,1374000,4456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.18,0,0,0,0,0,0,0,0
69000,1374000,4458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.48,0,0,20.32,0,0,0,0,0,0,0,0
77000,1374000,4459,0,20.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.4,0,0,20.32,0,0,0,0,0,0,0,0
85000,1374000,4460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.04,0,0,45.72,0,0,0,0,0,0,0,0
93000,1374000,4461,0,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101000,1374000,4462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.48,20.32,0,30.48,0,0,0,0,0
109000,1374000,4463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.48,25.4,0,0,40.64,0,0,0,0,0
117000,1374000,4464,0,0,0,0,20.32,0,0,66.04,0,0,0,0,0,0,0,0,0,0,0,0,0,45.72,20.32,0,142.24,0,0,0,0,0
125000,1374000,4465,0,0,0,0,20.32,0,0,40.64,0,0,0,25.4,0,0,0,0,0,0,0,0,0,45.72,73.66,0,505.46,0,0,0,0,0
133000,1374000,4466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.36,0,0,0,0,0
141000,1374000,4467,0,0,0,0,33.02,0,0,76.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,0,104.14,0,0,0,0,0
149000,1374000,4468,0,0,0,0,129.54,0,0,20.32,0,0,66.04,30.48,0,0,0,0,35.56,0,0,0,0,68.58,30.48,0,307.34,0,0,0,0,0
157000,1374000,4469,0,0,0,0,76.2,0,0,20.32,0,0,0,0,0,0,0,0,0,0,0,0,0,363.22,215.9,0,149.86,0,0,0,0,0
165000,1374000,4470,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.48,22.86,0,264.16,0,0,0,0,0
173000,1374000,4471,0,0,0,0,78.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.44,121.92,0,205.74,0,0,0,0,0
181000,1374000,4472,0,30.48,0,0,142.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,86.36,20.32,614.68,0,0,0,0,0
189000,1374000,4473,0,0,0,0,66.04,0,0,86.36,0,0,0,0,0,0,0,0,0,0,0,0,0,20.32,101.6,0,523.24,0,0,0,0,0
197000,1374000,4474,0,0,0,0,137.16,0,0,304.8,0,0,0,25.4,0,0,0,0,0,0,0,0,88.9,386.08,124.46,0,502.92,0,0,0,0,0
205000,1374000,4475,0,0,40.64,0,50.8,0,0,546.1,0,0,0,0,0,0,0,0,0,0,0,0,0,403.86,462.28,0,670.56,0,0,0,0,0
213000,1374000,4476,0,25.4,0,0,71.12,0,0,228.6,0,0,0,91.44,0,0,0,0,0,0,0,0,0,292.1,558.8,0,355.6,0,0,0,0,0
221000,1374000,4477,0,0,20.32,0,236.22,0,0,35.56,0,0,20.32,0,0,0,0,0,20.32,0,0,0,0,563.88,414.02,0,271.78,0,0,0,0,0
229000,1374000,4478,0,76.2,20.32,0,45.72,0,0,0,0,0,50.8,25.4,0,0,0,0,20.32,0,0,0,30.48,180.34,228.6,0,147.32,0,0,0,0,0
237000,1374000,4479,0,0,27.94,0,45.72,0,0,0,0,0,22.86,63.5,0,0,0,0,0,0,25.4,0,0,208.28,370.84,0,612.14,0,0,0,0,0
245000,1374000,4480,0,0,0,0,111.76,0,0,182.88,0,0,0,66.04,0,0,0,0,22.86,0,0,0,0,175.26,309.88,0,25.4,0,0,0,0,0
253000,1374000,4481,0,0,0,0,78.74,0,0,152.4,0,0,0,63.5,0,0,0,0,0,0,0,0,0,127,251.46,0,195.58,0,0,0,0,0
261000,1374000,4482,0,0,0,0,0,0,0,25.4,0,0,0,22.86,0,0,0,0,0,0,20.32,0,0,223.52,83.82,0,93.98,0,0,0,0,0
269000,1374000,4483,0,0,0,0,20.32,0,0,0,0,0,0,20.32,0,0,0,0,0,0,0,0,213.36,477.52,129.54,0,152.4,0,0,0,0,0
277000,1374000,4484,0,0,0,0,25.4,0,0,30.48,0,0,0,0,0,0,0,0,0,0,0,0,541.02,274.32,20.32,0,223.52,0,0,0,0,0
285000,1374000,4485,0,0,0,0,172.72,0,0,0,0,0,0,45.72,0,0,0,0,0,0,0,0,812.8,129.54,154.94,0,60.96,0,0,0,0,0
293000,1374000,4486,0,0,0,0,20.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472.44,127,50.8,0,25.4,0,0,0,0,0
301000,1374000,4487,0,0,0,0,22.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.6,25.4,0,0,48.26,0,0,0,0,0
309000,1374000,4488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.06,0,0,0,0,0,0,0,0,0
29000,1366000,4749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.32,0,0,175.26,0,0,0,0,0,0,0,0
37000,1366000,4750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,0,0,0,0,0,0,0,0
45000,1366000,4751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.22,0,0,66.04,0,0,0,0,0,0,0,0
77000,1366000,4755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.72,0,0,0,0,0,0,0,0,0,0,0
85000,1366000,4756,0,0,0,0,0,0,0,0,0,0,86.36,0,0,0,0,0,0,0,71.12,0,0,38.1,0,0,0,0,0,0,0,0
93000,1366000,4757,0,0,0,0,0,0,0,0,0,0,30.48,0,0,0,0,0,0,0,0,0,0,0,0,0,40.64,0,0,0,0,0
101000,1366000,4758,0,0,0,0,30.48,0,0,0,0,0,40.64,30.48,0,0,0,0,0,0,20.32,0,0,0,20.32,0,0,0,0,0,0,0
109000,1366000,4759,0,20.32,0,0,0,0,0,0,0,0,20.32,96.52,0,0,0,0,0,0,0,0,0,157.48,96.52,0,144.78,0,0,0,0,0
117000,1366000,4760,0,0,0,0,0,0,0,121.92,0,0,0,0,0,0,0,0,0,0,0,0,0,71.12,60.96,0,406.4,0,0,0,0,0
125000,1366000,4761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.06,0,0,0,0,0
133000,1366000,4762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.32,0,0,0,0,0
141000,1366000,4763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.32,0,0,0,0,0
157000,1366000,4765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.32,0,0,0,0,0
173000,1366000,4767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.32,0,0,0,0,0
181000,1366000,4768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.96,0,0,0,0,0
189000,1366000,4769,0,0,0,0,0,0,0,22.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.26,0,378.46,0,0,0,0,0
197000,1366000,4770,0,0,0,0,0,0,0,142.24,0,0,0,0,0,0,0,0,0,0,0,0,0,22.86,0,0,734.06,0,0,0,0,0
205000,1366000,4771,0,0,0,0,0,0,0,40.64,0,0,0,0,0,0,0,0,0,0,0,0,121.92,0,127,0,558.8,0,0,0,0,0
213000,1366000,4772,0,0,88.9,0,50.8,0,0,71.12,0,0,0,60.96,0,0,0,0,0,0,0,0,0,431.8,287.02,0,447.04,0,0,0,0,0
221000,1366000,4773,0,0,25.4,0,210.82,0,0,81.28,0,0,30.48,45.72,0,0,0,25.4,0,0,0,0,0,436.88,276.86,0,149.86,0,0,0,0,0
229000,1366000,4774,0,162.56,0,0,22.86,0,0,0,0,0,0,71.12,0,0,0,0,0,0,0,0,0,287.02,525.78,0,223.52,0,0,0,0,0
237000,1366000,4775,0,20.32,0,0,137.16,0,0,0,0,0,45.72,0,0,0,0,0,0,0,0,0,45.72,289.56,447.04,0,132.08,0,0,0,0,0
245000,1366000,4776,0,0,0,0,116.84,0,0,30.48,0,0,0,25.4,0,0,0,0,0,0,0,0,63.5,142.24,706.12,0,129.54,0,0,0,0,0
253000,1366000,4777,0,73.66,0,0,45.72,0,0,66.04,0,0,22.86,0,0,0,0,0,0,0,58.42,0,0,99.06,304.8,0,320.04,0,0,0,0,0
261000,1366000,4778,0,40.64,0,0,269.24,0,0,259.08,0,0,104.14,0,0,0,0,0,0,0,0,0,0,111.76,309.88,0,180.34,0,0,0,0,0
269000,1366000,4779,0,0,0,0,68.58,0,0,360.68,0,0,0,0,0,0,0,0,0,0,0,0,83.82,76.2,266.7,0,198.12,0,0,0,0,0
277000,1366000,4780,0,0,0,0,48.26,0,0,248.92,0,0,0,40.64,0,0,0,0,0,0,0,0,256.54,195.58,127,0,213.36,0,0,0,0,0
285000,1366000,4781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.72,215.9,45.72,0,147.32,0,0,0,0,0
293000,1366000,4782,0,0,0,0,127,0,0,30.48,0,0,0,20.32,0,0,0,0,0,0,0,0,853.44,256.54,157.48,0,187.96,0,0,0,0,0
301000,1366000,4783,0,0,0,0,60.96,0,0,0,0,0,20.32,25.4,0,0,0,0,0,0,0,0,596.9,160.02,215.9,0,73.66,0,0,0,0,0
309000,1366000,4784,0,0,0,0,25.4,0,0,20.32,0,0,0,0,0,0,0,0,0,0,0,0,132.08,81.28,0,0,0,0,0,0,0,0
-27000,1358000,5038,0,0,0,0,0,0,0,0,0,0,30.48,0,0,0,0,0,0,0,0,0,0,40.64,0,0,0,0,0,0,0,0
29000,1358000,5045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.32,0,0,269.24,0,0,0,0,0,0,0,0
37000,1358000,5046,0,0,0,0,0,0,0,0,0,0,22.86,0,0,0,0,0,0,0,119.38,0,0,236.22,0,0,0,0,0,0,0,0
45000,1358000,5047,0,22.86,45.72,0,0,0,0,0,0,0,86.36,0,0,0,0,0,0,0,177.8,0,0,751.84,0,0,0,0,0,0,0,0
53000,1358000,5048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.64,0,0,0,0,0,0,0,0
69000,1358000,5050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0
77000,1358000,5051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.4,0,0,0,0,0,0,0,0
85000,1358000,5052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.64,0,0,0,0,0,0,0,0
93000,1358000,5053,0,0,0,0,25.4,0,0,0,0,0,40.64,0,0,0,0,0,0,0,0,0,0,60.96,0,0,0,0,0,0,0,0
101000,1358000,5054,0,0,0,0,30.48,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,0,0,182.88,198.12,0,68.58,0,0,0,0,0
109000,1358000,5055,0,20.32,0,0,25.4,0,0,142.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,0,609.6,0,0,0,0,0
117000,1358000,5056,0,20.32,0,0,22.86,0,0,208.28,0,0,0,25.4,0,0,0,0,0,0,0,0,0,50.8,40.64,0,762,0,0,0,0,0
125000,1358000,5057,0,0,0,0,0,0,0,96.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.98,0,655.32,0,0,0,0,0
133000,1358000,5058,0,0,0,0,53.34,0,0,22.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.32,0,871.22,0,0,0,0,0
141000,1358000,5059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.32,0,0,0,0,0
149000,1358000,5060,0,0,0,0,40.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.72,0,0,81.28,0,0,0,0,0
157000,1358000,5061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,0,20.32,0,0,0,0,0
165000,1358000,5062,0,0,0,0,20.32,0,0,43.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5,0,0,0,0,0
173000,1358000,5063,0,0,0,0,0,0,0,50.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.08,0,172.72,0,0,0,0,0
181000,1358000,5064,0,0,0,0,55.88,0,0,50.8,0,0,0,0,0,0,0,0,0,0,0,0,129.54,175.26,106.68,0,665.48,0,0,0,0,0
189000,1358000,5065,0,45.72,0,0,50.8,0,0,60.96,0,0,0,0,0,0,0,0,0,0,0,0,170.18,40.64,254,0,401.32,0,0,0,0,0
197000,1358000,5066,0,0,0,0,58.42,0,0,149.86,0,0,0,45.72,0,0,0,0,0,0,0,0,530.86,50.8,71.12,0,541.02,0,0,0,0,0
205000,1358000,5067,0,22.86,0,0,198.12,0,0,187.96,0,0,20.32,0,0,0,0,0,0,0,0,0,149.86,76.2,111.76,0,441.96,0,0,0,0,0
213000,1358000,5068,0,0,0,0,50.8,0,0,81.28,0,0,0,20.32,0,0,0,0,0,0,0,0,0,30.48,198.12,0,866.14,0,0,0,0,0
221000,1358000,5069,0,25.4,20.32,0,139.7,0,0,20.32,0,0,0,0,0,0,0,0,0,0,40.64,0,91.44,320.04,144.78,0,322.58,0,0,0,0,0
229000,1358000,5070,0,0,0,0,91.44,0,0,35.56,0,0,0,144.78,0,0,0,0,0,0,0,0,111.76,116.84,254,0,213.36,0,0,0,0,0
237000,1358000,5071,0,20.32,0,0,50.8,0,0,78.74,0,0,22.86,71.12,0,0,0,0,20.32,0,0,0,170.18,129.54,314.96,0,248.92,0,0,0,0,0
245000,1358000,5072,0,30.48,20.32,0,195.58,0,0,457.2,0,0,22.86,383.54,0,0,0,0,20.32,0,0,0,22.86,271.78,365.76,0,767.08,0,0,0,0,0
253000,1358000,5073,0,71.12,22.86,0,68.58,0,0,218.44,0,0,20.32,220.98,0,0,0,0,0,0,0,0,76.2,485.14,914.4,0,337.82,0,0,0,0,0
261000,1358000,5074,0,40.64,0,0,93.98,0,0,162.56,0,0,30.48,162.56,0,0,0,0,0,0,0,0,35.56,591.82,665.48,0,160.02,0,0,0,0,0
